"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"to_A";"to_B";"fixed_for";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_10";"time_10";"poolA_10";"poolB_10";"dec_10";"bound_15";"time_15";"poolA_15";"poolB_15";"dec_15";"bound_20";"time_20";"poolA_20";"poolB_20";"dec_20";"bound_25";"time_25";"poolA_25";"poolB_25";"dec_25";"bound_30";"time_30";"poolA_30";"poolB_30";"dec_30";"bound_35";"time_35";"poolA_35";"poolB_35";"dec_35";"bound_40";"time_40";"poolA_40";"poolB_40";"dec_40";"bound_45";"time_45";"poolA_45";"poolB_45";"dec_45";"bound_50";"time_50";"poolA_50";"poolB_50";"dec_50";"bound_55";"time_55";"poolA_55";"poolB_55";"dec_55";"bound_60";"time_60";"poolA_60";"poolB_60";"dec_60";"bound_65";"time_65";"poolA_65";"poolB_65";"dec_65"
"1217";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,7315;6,2685;4,35119047619048;3,0952380952381;1000;3500;24,836719904939;1030,02758817734;4,57518524564665;24,836719904939;-1;24,836719904939;1030,02758817734;4,57518524564665;24,836719904939;-1;24,836719904939;1030,02758817734;4,57518524564665;24,836719904939;-1;28,6593263280916;1040,17123573852;6,25893333602;28,6593263280916;-1;33,7857193127936;1060,20500226883;9,51248407835937;33,7857193127936;-1;35,4090313604823;1080,17878250377;11,9133189624053;35,4090313604823;-1;40,5987240636865;1226,68614804508;19,4873875505695;40,5987240636865;-1;45,4737463851246;1604,94732104256;20,361378978414;45,4737463851246;-1;50,8322615604905;1673,29202856727;22,1310526521864;50,8322615604905;-1;55,7065416609219;1780,23025317368;18,4549279122073;55,7065416609219;-1;60,2082546917338;1894,99722826528;14,0257866043244;60,2082546917338;-1;0;0;0;0;0
"1218";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,7315;6,2685;4,44642857142857;3,45833333333333;1000;3500;16,8629423656858;1030,01859422218;16,8629423656858;8,78278248212804;1;16,8629423656858;1030,01859422218;16,8629423656858;8,78278248212804;1;20,6487399776403;1051,76498161598;20,6487399776403;11,292279675272;1;25,1396050877364;1081,34312827916;25,1396050877364;13,0725946456229;1;31,3156844699408;1150,92258190643;31,3156844699408;21,8557381196462;1;36,04389975041;1208,56846365877;36,04389975041;17,8469794880671;1;40,0827864236125;1227,87943315164;40,0827864236125;17,0787524761479;1;45,9269656791947;1450,01065117915;45,9269656791947;22,0870140289257;1;50,386288206219;1536,42062890667;50,386288206219;13,8996657120604;1;55,2863595539114;1725,32147762539;55,2863595539114;9,15570285606177;1;60,9293656638857;1978,37299633936;60,9293656638857;9,13940484958285;1;65,0728213129173;2735,15828306156;65,0728213129173;12,5400749405101;1
"1219";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,7315;6,2685;4,49404761904762;3,04761904761905;1000;3500;18,4689989083251;1030,0027168531;18,4689989083251;6,38019962287595;1;18,4689989083251;1030,0027168531;18,4689989083251;6,38019962287595;1;20,1514234542472;1039,91794017246;20,1514234542472;7,15050509666836;1;27,9854987112473;1067,88392603417;27,9854987112473;9,56466411650223;1;30,5785405402117;1077,39487447176;30,5785405402117;9,96379410860832;1;35,1253666672777;1186,43706542682;35,1253666672777;10,4700612181309;1;40,0544920902731;1227,01096772635;40,0544920902731;6,08828279772151;1;46,0873034357653;1277,21118617111;46,0873034357653;6,01138740466504;1;51,4090223296787;1305,49114101132;51,4090223296787;10,1419159698006;1;55,5639694907074;1356,07369273985;55,5639694907074;9,92213740905489;1;62,7279987676147;1462,62329662066;62,7279987676147;7,4753573660888;1;65,5482494917153;1646,41020785152;65,5482494917153;6,0506076453891;1
"1220";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,7315;6,2685;4,30952380952381;3,23214285714286;1000;3500;18,4616451874284;1030,04775435956;18,4616451874284;4,69932786589088;1;18,4616451874284;1030,04775435956;18,4616451874284;4,69932786589088;1;20,490696774282;1089,46628358854;20,490696774282;13,5502994797671;1;25,9767313883947;1160,13383899476;25,9767313883947;15,5860388330368;1;31,4481315916385;1200,64259668921;31,4481315916385;16,210377109092;1;35,4625680522129;1250,81266565666;35,4625680522129;20,5484039181047;1;40,8810947924361;1298,33105648109;40,8810947924361;21,28519811507;1;46,0541597999123;1402,36143964087;46,0541597999123;18,1425477999655;1;50,376162875118;1479,0643100395;50,376162875118;15,6799977160963;1;56,576890497464;1746,96755596521;56,576890497464;10,4772019439748;1;60,1148282717299;1919,17176259195;60,1148282717299;5,36739538140446;1;65,0919861324294;2715,80632113691;65,0919861324294;7,15296550905817;1
"1221";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,7315;6,2685;4,55952380952381;3,20238095238095;1000;3500;19,0559814017843;1030,00480034537;13,7991589461197;19,0559814017843;-1;19,0559814017843;1030,00480034537;13,7991589461197;19,0559814017843;-1;20,3257002793066;1041,40905312255;14,5183573423618;20,3257002793066;-1;25,3949061598049;1101,12645763656;25,3949061598049;17,8094147094736;1;30,515232105165;1171,85135231562;30,515232105165;16,9160525800371;1;36,9682625802638;1211,53118150928;36,9682625802638;12,9888490146873;1;40,0901388433087;1241,3992637084;40,0901388433087;12,590291537568;1;45,0421472021931;1310,5299583106;45,0421472021931;17,3495678112151;1;51,1433696526932;1453,92243107152;51,1433696526932;16,0249224911772;1;55,1814180727442;1500,52098584695;55,1814180727442;12,0595152079507;1;60,1834575040902;1605,41103114324;60,1834575040902;10,7843189747214;1;65,756621905997;1925,70875725269;65,756621905997;6,5756621905997;1
"1222";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,7315;6,2685;4,48214285714286;3,01785714285714;1000;3500;14,6245473193076;1030,05821092703;14,6245473193076;9,42470827244265;1;18,1796588314627;1039,75176081198;18,1796588314627;8,26348128702851;1;21,140800160444;1058,25232608947;21,140800160444;7,62455087753718;1;25,7097909315021;1078,38538185437;25,7097909315021;8,68122810674096;1;31,1970331108587;1136,85908309339;31,1970331108587;8,31920882956231;1;35,178523537005;1196,33462890264;35,178523537005;17,9275168025122;1;40,2777525703182;1234,57266703415;40,2777525703182;15,2310829047422;1;45,2231752587765;1292,99851674014;45,2231752587765;12,1495097710146;1;51,0506776216401;1428,41441228148;51,0506776216401;13,8566124973023;1;55,4860899598663;1505,08000667942;55,4860899598663;8,86464159122125;1;60,8162776657729;1592,02569581097;60,8162776657729;3,34155371789961;1;66,6982435624268;2148,8606564624;66,6982435624268;4,71603742360594;1
"1223";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,7315;6,2685;4,21428571428571;3,04761904761905;1000;3500;10,3575231452762;1049,23665484004;8,68695489603811;10,3575231452762;-1;16,4188474856459;1108,81030157753;11,7277482040328;16,4188474856459;-1;20,058246487635;1149,66444208314;16,1760052319637;20,058246487635;-1;26,2923428604598;1232,01975707944;26,2923428604598;17,8653098923637;1;31,5153196994987;1271,24750547833;31,5153196994987;20,3324643222572;1;38,0734875600994;1300,29345277872;38,0734875600994;18,6968019268345;1;43,697161523261;1329,17779993138;43,697161523261;18,5798954508354;1;46,4451224277217;1350,15666449231;46,4451224277217;16,0268380208335;1;50,3413126731631;1457,52000406559;50,3413126731631;10,6889088552607;1;55,3455833471159;1572,03494278852;55,3455833471159;13,6696922724804;1;62,2241410873276;1744,35724152443;62,2241410873276;5,45825799011646;1;65,635418027565;1793,61180420343;65,635418027565;6,5965244248809;1
"1224";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,7315;6,2685;4,33333333333333;3,19047619047619;1000;3500;15,263351941705;1030,0800793779;15,263351941705;14,5849807442959;1;15,263351941705;1030,0800793779;15,263351941705;14,5849807442959;1;20,4063139535445;1078,64170783413;20,4063139535445;17,7300760579977;1;25,7262030848783;1149,34113948691;25,7262030848783;18,7999176389496;1;30,1905752520684;1197,77164181545;30,1905752520684;25,6268836441976;1;35,1928334571944;1235,89907959414;35,1928334571944;23,575781636373;1;40,2999828590013;1331,42972709638;40,2999828590013;27,2110995372744;1;46,433336779065;1468,44308174317;46,433336779065;22,1924036076414;1;50,4112625960381;1516,42155863942;50,4112625960381;20,6546145358767;1;56,5401678498917;1639,58096297659;56,5401678498917;20,7425467851674;1;60,1115486496712;1675,79971377949;60,1115486496712;17,5936239950257;1;65,4575754979818;2323,46349473215;65,4575754979818;5,03519811522937;1
"1225";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,7315;6,2685;4,33333333333333;3,16071428571429;1000;3500;17,7063352112326;1030,05737266499;17,7063352112326;4,26263625455599;1;17,7063352112326;1030,05737266499;17,7063352112326;4,26263625455599;1;20,6506943129451;1058,24575898341;20,6506943129451;10,1503412724646;1;26,5637278758834;1116,9734008053;26,5637278758834;15,8692400297485;1;31,5748792506594;1185,20914642404;31,5748792506594;14,573021192612;1;35,5381204594942;1205,34296284516;35,5381204594942;13,1622668368497;1;40,7848964459918;1244,17266027969;40,7848964459918;11,0603109006079;1;45,5431120043531;1274,33234176326;45,5431120043531;9,82944863403304;1;50,4527237566882;1466,17476108013;50,4527237566882;9,88600668205377;1;55,8149393476592;1746,52742955135;55,8149393476592;9,57771148569299;1;60,2499463940645;1844,47525287046;60,2499463940645;6,92528119472006;1;65,6624953539219;1977,8166836922;65,6624953539219;4,35331460909979;1
"1226";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,7315;6,2685;4,28571428571429;3,11904761904762;1000;3500;24,131571124916;1030,01752745531;24,131571124916;8,49703208623803;1;24,131571124916;1030,01752745531;24,131571124916;8,49703208623803;1;24,131571124916;1030,01752745531;24,131571124916;8,49703208623803;1;25,155206515189;1040,46867529566;25,155206515189;8,7204715919322;1;30,6697732715028;1100,06432578033;30,6697732715028;9,88248249859536;1;35,2859301628489;1159,79431362152;35,2859301628489;14,3141037453066;1;40,7373062162671;1330,18058459268;40,7373062162671;15,5662877411752;1;45,2189807784352;1387,09202415502;45,2189807784352;17,6796015073581;1;50,1143602009779;1453,95305245791;50,1143602009779;12,3569655290083;1;55,5074842819702;1550,26930870703;55,5074842819702;11,8695249407987;1;60,9634470805955;1756,57220412129;60,9634470805955;9,14451706208932;1;65,5026887332519;2142,34309904544;65,5026887332519;7,92927284665681;1
