"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"to_A";"to_B";"fixed_for";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_50";"time_50";"poolA_50";"poolB_50";"dec_50"
"1";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;15,2094920864329;3,92005242407322;7,56349206349206;1,84126984126984;200;2061,45071859937;51,5633247246024;509,864761812453;51,5633247246024;6,4032886912905;1
"2";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;9,76925586815923;8,50613176357001;4,76470588235294;4,29411764705882;200;1704,74556547124;50,1863683695367;1092,88444633846;50,1863683695367;30,9368024195774;1
"3";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;2,77205537073314;7,7939531346783;1,55357142857143;4,07142857142857;200;1835,94902132172;50,327269211575;514,239937490261;9,58614651649047;50,327269211575;-1
"4";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;16,5866944519803;9,41327159292996;8,21052631578947;4,55263157894737;200;736,03826998733;50,113318773834;917,524169753237;50,113318773834;1,3920366326065;1
"5";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;13,4856112068519;17,8540959535167;6,73076923076923;8,32051282051282;200;1344,35447915457;50,6423832642738;1031,27299442147;42,5689598453316;50,6423832642738;-1
"6";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;19,1317004524171;6,54726662673056;9,51694915254237;3,05084745762712;200;1941,06570868753;50,8187872912556;601,089344801573;50,8187872912556;10,8125079343097;1
"7";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;0,37765784189105;14,4949531275779;0,21875;7,34375;200;1595,18000592943;50,407225892632;542,489341606016;2,81998466532207;50,407225892632;-1
"8";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;19,4297620747238;2,55383762065321;9,97826086956522;1,19565217391304;200;858,796218689531;50,8952393605901;515,597460761594;50,8952393605901;2,35938195711345;1
"9";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;14,0086550405249;2,38449255935848;7,08;1,12;200;912,623017258011;50,9036200753964;596,422622911632;50,9036200753964;2,03614480301585;1
"10";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;7,34635585919023;0,11851767078042;4,05;0,025;200;767,233669804409;51,5451706662617;737,288342857642;51,5451706662617;0,687268942216823;1
