"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"to_A";"to_B";"fixed_for";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_50";"time_50";"poolA_50";"poolB_50";"dec_50"
"1326";800;2;100;0,55;0,36;0,36;0,179576415778138;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,10714285714286;3,14880952380952;1000;3500;50,9981566087699;1666,69414341578;47,5697091056593;50,9981566087699;-1
"1327";800;2;100;0,55;0,36;0,36;0,153433976508677;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,39285714285714;3,26190476190476;1000;3500;51,6090245813476;1485,16985973965;51,6090245813476;30,8872192570186;1
"1328";800;2;100;0,55;0,36;0,36;0,115426197461784;0,006;0,07;65000;50;50;30;8,4585;6,5415;3,86904761904762;3,5297619047619;1000;3500;51,2600410323221;1413,74233763247;14,6923684487548;51,2600410323221;-1
"1329";800;2;100;0,55;0,36;0,36;0,14433420447167;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,24404761904762;3,25595238095238;1000;3500;50,1787806038826;1414,77167390868;50,1787806038826;20,3624037233147;1
"1330";800;2;100;0,55;0,36;0,36;0,161887278733775;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,32738095238095;3,03571428571429;1000;3500;51,710432464823;1461,17045930462;51,710432464823;27,4221990343758;1
"1331";800;2;100;0,55;0,36;0,36;0,161587125458755;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,67261904761905;3,39285714285714;1000;3500;52,2681160540355;1453,93796196451;29,2545425675572;52,2681160540355;-1
"1332";800;2;100;0,55;0,36;0,36;0,158639677776955;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,04761904761905;3,23809523809524;1000;3500;51,0677355199724;1462,79589710667;28,7023039053859;51,0677355199724;-1
"1333";800;2;100;0,55;0,36;0,36;0,136276551708579;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,25;3,17857142857143;1000;3500;50,4000000000002;1596,92065807824;50,4000000000002;8,40000000000004;1
"1334";800;2;100;0,55;0,36;0,36;0,113730710698292;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,01190476190476;3,04761904761905;1000;3500;50,5799202489098;1722,92833621513;50,5799202489098;16,2825770664299;1
"1335";800;2;100;0,55;0,36;0,36;0,17593265264295;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,33333333333333;3,22619047619048;1000;3500;50,3275247194738;1394,22171737541;50,3275247194738;21,3388704810569;1
"1336";800;2;100;0,55;0,36;0,36;0,116407408146188;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,42261904761905;3,33928571428571;1000;3500;50,8158295535156;1506,78911158619;50,8158295535156;16,3922030817792;1
"1337";800;2;100;0,55;0,36;0,36;0,132948070182465;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,19047619047619;3,10714285714286;1000;3500;0;0;0;0;0
"1338";800;2;100;0,55;0,36;0,36;0,192076565977186;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,13095238095238;2,98214285714286;1000;3500;50,2855300108125;1407,02782808776;50,2855300108125;24,0682878684231;1
"1339";800;2;100;0,55;0,36;0,36;0,131816373043694;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,30952380952381;3,32142857142857;1000;3500;51,737843490051;1339,87280372832;51,737843490051;6,06581613331633;1
"1340";800;2;100;0,55;0,36;0,36;0,176076931855641;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,31547619047619;3,44047619047619;1000;3500;50,0041963439085;1226,11039759451;50,0041963439085;20,566242044672;1
