"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"to_A";"to_B";"fixed_for";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_50";"time_50";"poolA_50";"poolB_50";"dec_50"
"1";800;2;100;0,55;0,36;0,36;0,176062830560841;0,006;0,07;65000;50;50;30;8,247;6,753;4,11904761904762;3,29761904761905;1000;3500;51,185682407003;1404,93973664977;51,185682407003;24,7930649158921;1
"2";800;2;100;0,55;0,36;0,36;0,119256778294221;0,006;0,07;65000;50;50;30;8,247;6,753;4,19642857142857;3,35714285714286;1000;3500;50,2805810759712;1270,48210542707;50,2805810759712;6,65967961271142;1
"3";800;2;100;0,55;0,36;0,36;0,145358497137204;0,006;0,07;65000;50;50;30;8,247;6,753;4,20833333333333;3,27380952380952;1000;3500;51,7316261934656;1301,27328747827;51,7316261934656;11,9380675831074;1
"4";800;2;100;0,55;0,36;0,36;0,126841143588535;0,006;0,07;65000;50;50;30;8,247;6,753;3,98809523809524;3,3452380952381;1000;3500;50,4426534987019;1596,05800877305;50,4426534987019;20,3843599755028;1
"5";800;2;100;0,55;0,36;0,36;0,160555828153156;0,006;0,07;65000;50;50;30;8,247;6,753;4,10119047619048;3,51190476190476;1000;3500;51,2743063477528;1718,62629298381;51,2743063477528;22,9180611705865;1
"6";800;2;100;0,55;0,36;0,36;0,179251985950395;0,006;0,07;65000;50;50;30;8,247;6,753;4,23214285714286;3,53571428571429;1000;3500;51,0050253844711;1387,89721349464;24,4658251844211;51,0050253844711;-1
"7";800;2;100;0,55;0,36;0,36;0,151556102605537;0,006;0,07;65000;50;50;30;8,247;6,753;4,23809523809524;3,48809523809524;1000;3500;51,9394763577443;1453,58717260822;51,9394763577443;39,9236273496094;1
"8";800;2;100;0,55;0,36;0,36;0,198914378113113;0,006;0,07;65000;50;50;30;8,247;6,753;4,19047619047619;3,51190476190476;1000;3500;50,2600571101617;1294,14646054807;50,2600571101617;35,4512902830605;1
"9";800;2;100;0,55;0,36;0,36;0,185027067945339;0,006;0,07;65000;50;50;30;8,247;6,753;4,20833333333333;3,19047619047619;1000;3500;50,1372683229673;1658,59459973557;50,1372683229673;16,4315417192918;1
"10";800;2;100;0,55;0,36;0,36;0,103315143869258;0,006;0,07;65000;50;50;30;8,247;6,753;4,05357142857143;3,36904761904762;1000;3500;51,071511977322;1613,7328899463;51,071511977322;12,245216322048;1
"11";800;2;100;0,55;0,36;0,36;0,120245187613182;0,006;0,07;65000;50;50;30;8,247;6,753;4,28571428571429;3,20238095238095;1000;3500;51,484719802878;1589,39388249912;51,484719802878;7,40303160564258;1
"12";800;2;100;0,55;0,36;0,36;0,161194644588977;0,006;0,07;65000;50;50;30;8,247;6,753;4,23809523809524;3,43452380952381;1000;3500;53,0963381844467;1245,73110149191;16,2714584758788;53,0963381844467;-1
"13";800;2;100;0,55;0,36;0,36;0,19175054191146;0,006;0,07;65000;50;50;30;8,247;6,753;4,17857142857143;3,23809523809524;1000;3500;52,8414379539634;1295,33851998178;52,8414379539634;22,0172658141514;1
"14";800;2;100;0,55;0,36;0,36;0,100358882057481;0,006;0,07;65000;50;50;30;8,247;6,753;3,85714285714286;3,60714285714286;1000;3500;51,5044878168188;1487,99179505351;51,5044878168188;12,8761219542047;1
"15";800;2;100;0,55;0,36;0,36;0,110556338564493;0,006;0,07;65000;50;50;30;8,247;6,753;3,94642857142857;3,38095238095238;1000;3500;51,6469468285406;1709,52705691546;18,4676961386903;51,6469468285406;-1
"16";800;2;100;0,55;0,36;0,36;0,113112494722009;0,006;0,07;65000;50;50;30;8,247;6,753;4,16071428571429;3,51190476190476;1000;3500;50,4781810773954;2688,7806208548;31,2639056995481;50,4781810773954;-1
"17";800;2;100;0,55;0,36;0,36;0,172691234992817;0,006;0,07;65000;50;50;30;8,247;6,753;4,00595238095238;3,20238095238095;1000;3500;51,0465127286041;1590,8212085474;51,0465127286041;15,2737597140705;1
"18";800;2;100;0,55;0,36;0,36;0,191551287076436;0,006;0,07;65000;50;50;30;8,247;6,753;4,27380952380952;3,35119047619048;1000;3500;50,1503202613452;1703,79952523955;50,1503202613452;30,0079785170344;1
"19";800;2;100;0,55;0,36;0,36;0,190646659722552;0,006;0,07;65000;50;50;30;8,247;6,753;4,08333333333333;3,33928571428571;1000;3500;50,2887506167263;1467,37318549986;50,2887506167263;21,8646741811854;1
"20";800;2;100;0,55;0,36;0,36;0,100505817611702;0,006;0,07;65000;50;50;30;8,247;6,753;4,32738095238095;3,30357142857143;1000;3500;51,9106898012013;1795,92143106662;14,7866813373119;51,9106898012013;-1
"21";800;2;100;0,55;0,36;0,36;0,123585474630818;0,006;0,07;65000;50;50;30;8,247;6,753;4,14880952380952;3,3452380952381;1000;3500;50,6693713375621;1871,26984642846;50,6693713375621;7,33832274544002;1
"22";800;2;100;0,55;0,36;0,36;0,157309714565054;0,006;0,07;65000;50;50;30;8,247;6,753;4,13690476190476;3,33333333333333;1000;3500;51,8163170921123;1354,04039949596;51,8163170921123;29,8336371136404;1
"23";800;2;100;0,55;0,36;0,36;0,147995323222131;0,006;0,07;65000;50;50;30;8,247;6,753;4,39880952380952;3,58333333333333;1000;3500;50,0120304282251;1403,04154303631;50,0120304282251;19,647583382517;1
"24";800;2;100;0,55;0,36;0,36;0,1459601925686;0,006;0,07;65000;50;50;30;8,247;6,753;3,86904761904762;3,42261904761905;1000;3500;50,6018565986649;1637,29511221888;50,6018565986649;21,8915833511955;1
"25";800;2;100;0,55;0,36;0,36;0,149963712389581;0,006;0,07;65000;50;50;30;8,247;6,753;4,35119047619048;3,54761904761905;1000;3500;50,165103552835;1400,27244003504;27,6500570763658;50,165103552835;-1
"26";800;2;100;0,55;0,36;0,36;0,12687913607806;0,006;0,07;65000;50;50;30;8,247;6,753;4,23214285714286;3,67857142857143;1000;3500;50,2290645460131;1312,23217114617;50,2290645460131;27,3661799940347;1
