"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"threshold_level";"time_bins";"to_A";"to_B";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_th";"time_th";"poolA_th";"poolB_th";"dec_th"
"53";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,72794117647059;3,88970588235294;1000;3000;52,8879418717289;2448,99731845981;52,8879418717289;18,0932432719073;1
"54";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,80147058823529;3,43382352941176;1000;3000;53,3487395913482;2236,23415418097;53,3487395913482;15,3890594975043;1
"55";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,90441176470588;3,75;1000;3000;52,7069298618475;2094,99165686462;52,7069298618475;27,0469771659481;1
"56";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,80147058823529;3,64705882352941;1000;3000;52,8191229697367;1533,27850519089;19,719139242035;52,8191229697367;-1
"57";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,88235294117647;3,58088235294118;1000;3000;52,9926199054054;1224,15825577851;52,9926199054054;8,89137917875929;1
"58";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,55147058823529;3,84558823529412;1000;3000;53,2169325584386;1766,8697306466;12,5850854023335;53,2169325584386;-1
"59";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,44852941176471;3,66911764705882;1000;3000;52,6140085194375;1367,87204852698;52,6140085194375;11,7737641442098;1
"60";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,07352941176471;3,78676470588235;1000;3000;53,0561539098115;2316,14910542532;53,0561539098115;16,8968643024877;1
"61";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,67647058823529;3,73529411764706;1000;3000;52,7144290554089;1622,59968333606;52,7144290554089;18,8774644590316;1
"62";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,875;4,25;1000;3000;53,0917941855026;2043,18435465077;21,0363712810482;53,0917941855026;-1
"63";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,44117647058824;3,99264705882353;1000;3000;53,3796408674233;2146,06695754097;53,3796408674233;11,5890009777958;1
"64";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,68382352941176;3,52205882352941;1000;3000;52,5377828003109;1869,11312416033;52,5377828003109;9,76663911031421;1
"65";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,69117647058824;3,70588235294118;1000;3000;52,9353708589227;2507,43582540039;52,9353708589227;22,3428513365583;1
"66";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,63970588235294;3,30147058823529;1000;3000;52,8854690149615;1437,73625402165;52,8854690149615;13,8993860872655;1
"67";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,45588235294118;3,97058823529412;1000;3000;52,8608315147743;1351,68983663099;11,4013558169121;52,8608315147743;-1
"68";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,60294117647059;3,79411764705882;1000;3000;52,9995190882902;1606,00419999583;13,7530397634171;52,9995190882902;-1
"69";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,66176470588235;3,86764705882353;1000;3000;53,0159811869363;1320,83987354401;17,7860065917464;53,0159811869363;-1
"70";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,74264705882353;3,61764705882353;1000;3000;52,9362118431319;1773,25099653933;13,9305820639821;52,9362118431319;-1
"71";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,625;4,04411764705882;1000;3000;52,6050816181133;1386,73963271225;22,1669211849911;52,6050816181133;-1
"72";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,55882352941176;3,58088235294118;1000;3000;53,6736784899115;1827,02838803631;7,48178548647251;53,6736784899115;-1
"73";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,46323529411765;3,75735294117647;1000;3000;53,2985836196977;1476,08222239789;6,53337476628552;53,2985836196977;-1
"74";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,57352941176471;3,66911764705882;1000;3000;52,878537450223;1339,01871129707;11,5991630535973;52,878537450223;-1
"75";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,69852941176471;3,67647058823529;1000;3000;53,7200260434985;2075,89643500541;31,3948204150316;53,7200260434985;-1
"76";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,56617647058824;3,79411764705882;1000;3000;53,2217939265909;1521,52400156791;53,2217939265909;32,2227187718816;1
"77";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,86764705882353;3,53676470588235;1000;3000;52,5790252949172;1523,86575334356;22,3884881900938;52,5790252949172;-1
"78";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,39705882352941;4,05882352941176;1000;3000;53,383543194291;1435,69086287082;20,0188286978591;53,383543194291;-1
"79";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,67647058823529;3,80147058823529;1000;3000;53,8801021639248;1427,47064037206;53,8801021639248;15,0045854127386;1
"80";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,67647058823529;3,74264705882353;1000;3000;52,7269104875954;1612,84604785558;52,7269104875954;24,196595908691;1
"81";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,81617647058824;3,94852941176471;1000;3000;52,5654400909526;1990,17686090341;30,1375189854795;52,5654400909526;-1
"82";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,81617647058824;3,91911764705882;1000;3000;53,235898241314;1917,21621954025;53,235898241314;11,014323774065;1
"83";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,68382352941176;3,89705882352941;1000;3000;53,9057979785797;1681,92053444159;53,9057979785797;26,4568333637201;1
"84";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,92647058823529;3,61764705882353;1000;3000;52,8500000000002;1731,86626657402;23,4500000000001;52,8500000000002;-1
"85";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,88970588235294;3,68382352941176;1000;3000;52,7108173103682;1857,44747216538;24,0559434705036;52,7108173103682;-1
"86";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,77205882352941;3,60294117647059;1000;3000;53,1435008529034;1734,69315432945;53,1435008529034;11,9232213452027;1
"87";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,00735294117647;3,58088235294118;1000;3000;52,5037549563641;1847,97194313927;52,5037549563641;19,4715912420953;1
"88";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,96323529411765;3,69852941176471;1000;3000;53,6112553621739;1089,8432138184;10,4437510445793;53,6112553621739;-1
"89";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,64705882352941;3,53676470588235;1000;3000;53,0659536357608;1815,30290084149;32,1188666742763;53,0659536357608;-1
"90";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,01470588235294;3,52941176470588;1000;3000;53,9015546996463;1340,67155972456;53,9015546996463;14,0004038180899;1
"91";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,625;3,59558823529412;1000;3000;52,5152754690925;1649,00023176583;52,5152754690925;24,292780489104;1
"92";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,54411764705882;4,09558823529412;1000;3000;53,717502396031;2359,57559357608;24,9021534286237;53,717502396031;-1
"93";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,83088235294118;3,67647058823529;1000;3000;52,5428237609705;2277,98292264712;52,5428237609705;15,106061831279;1
"94";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,03676470588235;3,63235294117647;1000;3000;52,985674729085;1470,7463562868;52,985674729085;13,1598407823871;1
"95";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,54411764705882;3,73529411764706;1000;3000;52,6973768306009;1943,49383202628;52,6973768306009;20,7921622869038;1
"96";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,96323529411765;3,92647058823529;1000;3000;53,7755002040688;2136,57281281056;29,0387701101971;53,7755002040688;-1
"97";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,79411764705882;3,85294117647059;1000;3000;0;0;0;0;0
"98";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,77941176470588;3,76470588235294;1000;3000;52,6886089129017;2326,69038351477;52,6886089129017;15,1522796873704;1
"99";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,56617647058824;3,45588235294118;1000;3000;53,9458912436441;1436,34163343258;53,9458912436441;6,36628530204495;1
"100";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,97794117647059;3,61764705882353;1000;3000;53,0636395433933;2322,26693490841;53,0636395433933;20,3820602219656;1
"101";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,61764705882353;3,76470588235294;1000;3000;53,8108543278722;1709,93409301696;19,3852767143887;53,8108543278722;-1
"102";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,80147058823529;3,5;1000;3000;53,1490217972859;2560,66542357602;29,6065020749982;53,1490217972859;-1
"103";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,55882352941176;4,01470588235294;1000;3000;54,9730009650407;1660,83177257149;17,3063151186239;54,9730009650407;-1
"104";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,63235294117647;3,66911764705882;1000;3000;0;0;0;0;0
"105";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,06617647058824;4,10294117647059;1000;3000;52,8928024577073;2051,01231914241;52,8928024577073;31,5982975721368;1
"106";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,75;3,76470588235294;1000;3000;53,1822340187001;1557,82029820589;53,1822340187001;14,1370495492747;1
"107";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,98529411764706;3,78676470588235;1000;3000;0;0;0;0;0
"108";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,94852941176471;3,73529411764706;1000;3000;53,133754061296;1927,72910423791;14,8909883993441;53,133754061296;-1
"109";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,88970588235294;3,96323529411765;1000;3000;52,7818322977514;2064,61279452412;25,2142510976519;52,7818322977514;-1
"110";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,36029411764706;3,53676470588235;1000;3000;52,7569115864331;1669,1351376497;10,0171351113481;52,7569115864331;-1
"111";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,67647058823529;3,78676470588235;1000;3000;52,5453247104391;2043,02650030557;52,5453247104391;21,4197502004338;1
"112";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,67647058823529;3,54411764705882;1000;3000;52,9066972259342;1524,67208342384;52,9066972259342;19,2387989912488;1
"113";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,55147058823529;3,75735294117647;1000;3000;53,7780801704459;2440,06174911698;53,7780801704459;15,0159574501894;1
"114";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,58823529411765;3,73529411764706;1000;3000;53,2190511249986;1485,44003583847;25,4078050532252;53,2190511249986;-1
"115";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,64705882352941;3,46323529411765;1000;3000;53,1752787739762;1643,87846683627;18,8686473068948;53,1752787739762;-1
"116";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,58088235294118;4,05882352941176;1000;3000;52,6811583440071;1728,50330387188;10,8874393910948;52,6811583440071;-1
"117";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,24264705882353;3,66176470588235;1000;3000;53,7372252346329;1517,47867365889;53,7372252346329;20,4548147667312;1
"118";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,77941176470588;3,59558823529412;1000;3000;53,1459324644562;1473,43812375837;53,1459324644562;17,6002763356316;1
"119";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,76470588235294;3,92647058823529;1000;3000;52,6679700449971;1610,39304763423;52,6679700449971;19,0501168247862;1
"120";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,83088235294118;3,83823529411765;1000;3000;52,6350603606261;1577,6276273108;12,5168741101489;52,6350603606261;-1
"121";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,97794117647059;3,73529411764706;1000;3000;54,0435477839031;1614,84657704644;54,0435477839031;19,8159675207645;1
"122";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,625;3,875;1000;3000;54,1896649761735;2386,82944337252;54,1896649761735;18,4040371617193;1
"123";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,90441176470588;3,80882352941176;1000;3000;55,8938985085369;1810,38350295685;16,6640194311166;55,8938985085369;-1
"124";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,91911764705882;3,46323529411765;1000;3000;52,5823283932552;2469,37103507108;52,5823283932552;26,651317130828;1
"125";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,66911764705882;3,51470588235294;1000;3000;52,5038804990178;1576,41616175589;52,5038804990178;17,9529397835351;1
