"";"n_A";"FRA";"FRB";"dec_50";"time_50";"WFRA";"amplitude";"phase";"alpha_freq"
"78";8,80354053993523;16,6476665764842;10,5143157325163;0;0;0;0,1;2,67228061539121;9,33896255493164
"79";8,83301070984383;9,23858924463643;12,7428817167399;1;1686,2790602584;50,6264357151434;0;6,12248305541463;8,35073409695178
"80";8,83301070984383;7,17111951518124;15,2386289697601;1;1427,41322702445;50,1810934225324;0,02;6,12248305541463;8,35073409695178
"81";8,83301070984383;17,0979198852206;10,6511632071866;1;1460,01131482679;50,1250258246137;0,04;6,12248305541463;8,35073409695178
"82";8,83301070984383;12,2266615634583;10,804956730498;1;1533,89259710736;50,4310412356211;0,06;6,12248305541463;8,35073409695178
"83";8,83301070984383;9,24198879706706;8,93392250383149;1;1545,56013340341;50,2622661761636;0,08;6,12248305541463;8,35073409695178
"84";8,83301070984383;12,2580412050319;5,69123341662194;1;1441,81283991534;50,6034012042391;0,1;6,12248305541463;8,35073409695178
"85";8,66750369204313;10,604234852287;9,27870549575115;1;1396,06372663028;54,4536840538012;0;5,33136207630858;10,1222964217886
"86";8,66750369204313;5,62448029544886;3,74965353029924;1;1429,71263129346;51,6401055117997;0,02;5,33136207630858;10,1222964217886
"87";8,66750369204313;11,7574882673373;4,70299530693492;1;1343,13705131632;52,2467992551528;0,04;5,33136207630858;10,1222964217886
"88";8,66750369204313;3,4509975913615;22,8296763736223;1;1764,48357896939;52,8242912836576;0,06;5,33136207630858;10,1222964217886
"89";8,66750369204313;6,55578246118542;6,7985892190071;1;1662,57689745729;54,5013980874467;0,08;5,33136207630858;10,1222964217886
"90";8,66750369204313;2,39911551129077;5,03814257371062;0;0;0;0,1;5,33136207630858;10,1222964217886
"91";8,94945958661777;9,23858924463643;12,7428817167399;1;1831,73960183364;52,1575274964855;0;3,70824311284348;11,4125659372658
"92";8,94945958661777;10,3947600651759;13,6431225855433;1;1664,18051241828;50,3428020718022;0,02;3,70824311284348;11,4125659372658
"93";8,94945958661777;8,26800201396452;6,9451216917302;1;1465,34541300917;51,5999141178632;0,04;3,70824311284348;11,4125659372658
"94";8,94945958661777;9,78671361884914;4,419806150448;1;1662,1255210827;51,4708469879509;0,06;3,70824311284348;11,4125659372658
"95";8,94945958661777;14,6687430651145;3,66718576627862;1;1794,76579294027;53,4716337340106;0,08;3,70824311284348;11,4125659372658
"96";8,94945958661777;5,85296867666823;7,23013777706075;0;0;0;0,1;3,70824311284348;11,4125659372658
"97";8,81712584637443;15,2892155407213;8,60018374165571;1;1625,37960256266;51,0249202730659;0;2,19737107463181;8,42744220793247
"98";8,81712584637443;10,2099008021061;6,46627050800052;1;1509,39267971141;51,0786502723693;0,02;2,19737107463181;8,42744220793247
"99";8,81712584637443;22,2201676618888;9,03871226924291;1;1837,83303669786;50,8933175891219;0,04;2,19737107463181;8,42744220793247
"100";8,81712584637443;10,038107685222;6,82591322595098;1;1912,41153935842;51,9254209052663;0,06;2,19737107463181;8,42744220793247
"101";8,81712584637443;17,3786291278504;12,5287791386829;1;1907,17984407229;50,0593064410755;0,08;2,19737107463181;8,42744220793247
"102";8,81712584637443;13,9677894488883;16,5867499705549;0;0;0;0,1;2,19737107463181;8,42744220793247
"103";8,83143275043857;9,06611645579886;23,5047463668859;1;1778,65769365689;51,9412352612142;0;1,5561088778358;10,1449630269781
"104";8,83143275043857;15,4894071145479;17,2495670139284;1;1554,95719807545;50,3254186586808;0,02;1,5561088778358;10,1449630269781
"105";8,83143275043857;21,2762805397608;9,33170199112316;1;1324,21978861891;50,7485356838303;0,04;1,5561088778358;10,1449630269781
"106";8,83143275043857;16,518714805048;12,4733152609546;1;1757,55256847661;50,4368852353383;0,06;1,5561088778358;10,1449630269781
"107";8,83143275043857;14,6002479327105;18,1516595920185;1;1503,29468005828;50,7073579732745;0,08;1,5561088778358;10,1449630269781
"108";8,83143275043857;17,6191833990799;18,5001425690339;0;0;0;0,1;1,5561088778358;10,1449630269781
"109";9,043860269467;9,64554344448466;22,9497412989463;1;1500,2587943925;52,4279049958844;0;2,82520925907418;10,0061874128878
"110";9,043860269467;8,50559651902121;20,5551915876346;1;1596,9731440314;50,4318407758579;0,02;2,82520925907418;10,0061874128878
"111";9,043860269467;5,64736099352391;13,930157117359;1;1693,59070799878;51,5885663057005;0,04;2,82520925907418;10,0061874128878
"112";9,043860269467;16,6499995229394;7,9465906814029;1;1379,40425097865;53,7397564301569;0,06;2,82520925907418;10,0061874128878
"113";9,043860269467;7,71065636517663;10,8650157872943;1;1599,97546953269;51,1420560125625;0,08;2,82520925907418;10,0061874128878
"114";9,043860269467;10,8482513099409;11,2821813623385;0;0;0;0,1;2,82520925907418;10,0061874128878
"115";8,36166961290396;15,029528946171;3,33989532137133;1;1758,60366285999;50,6933767279928;0;3,9410488047637;9,77148750144988
"116";8,36166961290396;7,16022621777642;4,77348414518428;1;1506,09143494125;52,0111625041581;0,02;3,9410488047637;9,77148750144988
"117";8,36166961290396;8,28447979650065;24,1630660731269;1;2157,92214158353;51,2593172061205;0,04;3,9410488047637;9,77148750144988
"118";8,36166961290396;6,36542281316224;4,54673058083017;1;1492,69196383355;50,5928775530546;0,06;3,9410488047637;9,77148750144988
"119";8,36166961290396;8,63162685582883;4,68574029316423;1;1668,08118658447;50,6475998963578;0,08;3,9410488047637;9,77148750144988
"120";8,36166961290396;11,5266633899165;4,06823413761758;0;0;0;0,1;3,9410488047637;9,77148750144988
"121";9,23750328899233;8,79476293796533;10,0976907806269;1;1514,23855923922;51,3883399671005;0;5,29209300016984;11,1811530226842
"122";9,23750328899233;11,1222857406424;4,76669388884676;1;1458,68127809828;53,53594784239;0,02;5,29209300016984;11,1811530226842
"123";9,23750328899233;8,07778439927057;6,05833829945293;1;1369,51462630648;51,444001283053;0,04;5,29209300016984;11,1811530226842
"124";9,23750328899233;8,9600859589734;7,11536237918476;1;1442,91712592718;51,8695299464752;0,06;5,29209300016984;11,1811530226842
"125";9,23750328899233;10,4042073267491;6,47372900331053;1;1664,57526852118;53,087492376783;0,08;5,29209300016984;11,1811530226842
"126";9,23750328899233;7,81185326400461;13,9148636265082;0;0;0;0,1;5,29209300016984;11,1811530226842
"127";8,44819394462497;9,53200373450176;12,2554333729308;1;1904,855346475;51,1537699780209;0;1,48121986760758;11,188886881806
"128";8,44819394462497;46,0632979712418;5,39804273100489;1;1126,99194750681;50,8374204725452;0,02;1,48121986760758;11,188886881806
"129";8,44819394462497;15,9994054248611;17,4877222085691;1;1409,41384553294;52,2517707545055;0,04;1,48121986760758;11,188886881806
"130";8,44819394462497;13,6197100293899;9,96564148491944;1;1516,81809164507;53,7282835895095;0,06;1,48121986760758;11,188886881806
"131";8,44819394462497;13,1862579932769;9,41875570948352;1;3441,11342748307;51,099573552605;0,08;1,48121986760758;11,188886881806
"132";8,44819394462497;22,4467295887159;12,5701685696809;0;0;0;0,1;1,48121986760758;11,188886881806
"133";8,62931825733092;4,37344376949122;15,1388438174696;1;1394,22554804552;50,1295899211158;0;3,14375003953464;8,09990818426013
"134";8,62931825733092;12,4685624475349;12,8352848724624;0;0;0;0,02;3,14375003953464;8,09990818426013
"135";8,62931825733092;7,72587570803017;25,4953898364995;0;0;0;0,04;3,14375003953464;8,09990818426013
"136";8,62931825733092;5,98771855390968;23,5766418060194;0;0;0;0,06;3,14375003953464;8,09990818426013
"137";8,62931825733092;8,94187844174345;12,4547592581427;1;2595,19987938279;54,6125518417799;0,08;3,14375003953464;8,09990818426013
"138";8,62931825733092;4,48533339498103;10,7648001479545;0;0;0;0,1;3,14375003953464;8,09990818426013
"139";9,48074335746048;10,243618145702;22,1394327665172;1;1315,06230608851;51,4680413002878;0;0,303858810923994;8,09010529797524
"140";9,48074335746048;16,8882362513097;8,44411812565487;1;1226,43141256772;51,2788105888007;0,02;0,303858810923994;8,09010529797524
"141";9,48074335746048;11,3469183728993;11,3469183728993;1;1410,64927741576;50,1801219002499;0,04;0,303858810923994;8,09010529797524
"142";9,48074335746048;18,321633177978;22,7188251406928;1;1602,06840724092;50,1571328195374;0,06;0,303858810923994;8,09010529797524
"143";9,48074335746048;5,58514654117782;14,2167366502708;1;1525,1352542736;50,006210775973;0,08;0,303858810923994;8,09010529797524
"144";9,48074335746048;13,4314097325438;14,8089902179329;0;0;0;0,1;0,303858810923994;8,09010529797524
"145";8,57721826860029;13,5630280642234;7,9393335010088;1;2379,590590751;50,2107595135563;0;1,38926796453074;9,75800922419876
"146";8,57721826860029;7,65295435360837;23,3067246223528;0;0;0;0,02;1,38926796453074;9,75800922419876
"147";8,57721826860029;14,5779804382032;14,5779804382032;0;0;0;0,04;1,38926796453074;9,75800922419876
"148";8,57721826860029;12,8130310337941;15,2929725242059;0;0;0;0,06;1,38926796453074;9,75800922419876
"149";8,57721826860029;15,5495552446819;14,7910403546974;0;0;0;0,08;1,38926796453074;9,75800922419876
"150";8,57721826860029;10,5992966608206;18,2307902566114;0;0;0;0,1;1,38926796453074;9,75800922419876
"151";9,10094090592396;12,9173164465206;7,94911781324346;1;1629,44384107268;50,0165839743095;0;0,675723149888217;8,19756562169641
"152";9,10094090592396;5,65755973846813;6,32315500181732;1;1682,04716588664;51,7639030733638;0,02;0,675723149888217;8,19756562169641
"153";9,10094090592396;7,22716020520035;20,3048786717534;1;1522,87471094914;51,2549749789614;0,04;0,675723149888217;8,19756562169641
"154";9,10094090592396;11,0896557989901;15,0502471557723;0;0;0;0,06;0,675723149888217;8,19756562169641
"155";9,10094090592396;5,40297462789337;9,72535433020806;1;1747,12246742995;50,3552281179358;0,08;0,675723149888217;8,19756562169641
"156";9,10094090592396;19,5816613371413;17,2779364739482;0;0;0;0,1;0,675723149888217;8,19756562169641
"157";8,42158117183589;8,20108055339657;11,2764857609203;1;1397,41316480645;50,2148754001594;0;3,08769508426078;11,6858068369329
"158";8,42158117183589;12,9571787994701;14,7081489075066;1;1369,9113482169;51,9366523587454;0,02;3,08769508426078;11,6858068369329
"159";8,42158117183589;18,2316800901855;11,0820016234461;1;1311,15827198003;52,5565546420858;0,04;3,08769508426078;11,6858068369329
"160";8,42158117183589;5,91484630503087;8,54366688504458;1;1841,67753435729;52,1976572014487;0,06;3,08769508426078;11,6858068369329
"161";8,42158117183589;7,09340131110363;12,5177670195946;1;2196,63828718825;51,0802448934508;0,08;3,08769508426078;11,6858068369329
"162";8,42158117183589;9,43318604377968;5,65991162626781;0;0;0;0,1;3,08769508426078;11,6858068369329
"163";8,61649104614672;5,30419638055544;15,2885660380715;1;1773,41944521477;51,7473447021684;0;5,69021544875577;11,0526876877993
"164";8,61649104614672;5,50460574741604;15,9343850583096;1;1563,22985673441;50,693945692772;0,02;5,69021544875577;11,0526876877993
"165";8,61649104614672;8,81349444535417;7,77661274590074;1;2349,8511824954;54,3920629630954;0,04;5,69021544875577;11,0526876877993
"166";8,61649104614672;13,5952204421091;6,29408353801348;1;1616,41323871974;51,5587392412024;0,06;5,69021544875577;11,0526876877993
"167";8,61649104614672;12,0394395370232;9,68389701890999;1;2757,89022975174;51,1412789625424;0,08;5,69021544875577;11,0526876877993
"168";8,61649104614672;3,09614212174689;7,2980492869748;0;0;0;0,1;5,69021544875577;11,0526876877993
"169";8,86734622701409;17,1422001973426;11,0920118923981;1;1522,76009046006;53,0902562009466;0;0,618680666964501;11,4097346784547
"170";8,86734622701409;7,36702800454313;12,0551367347069;1;1528,89771549245;52,6657672254921;0,02;0,618680666964501;11,4097346784547
"171";8,86734622701409;15,5226139263636;15,1851657975296;1;1505,84059961603;50,5283975029476;0,04;0,618680666964501;11,4097346784547
"172";8,86734622701409;13,756851025231;10,2294533264538;1;1629,80342629695;52,4234627044335;0,06;0,618680666964501;11,4097346784547
"173";8,86734622701409;14,5538669183168;6,59043030263401;1;1434,9984650067;50,0103556678604;0,08;0,618680666964501;11,4097346784547
"174";8,86734622701409;11,3145986593196;15,6407687349418;0;0;0;0,1;0,618680666964501;11,4097346784547
"175";8,54766874194425;16,5743262103436;7,62419005675807;1;1305,53522770054;50,2171893378838;0;0,477749691288918;10,9750847779214
"176";8,54766874194425;4,38050246130346;32,8537684597759;0;0;0;0,02;0,477749691288918;10,9750847779214
"177";8,54766874194425;20,3130703830577;12,1272061988404;1;1309,9728222466;51,5980039137376;0,04;0,477749691288918;10,9750847779214
"178";8,54766874194425;15,4900713206333;8,21922151707075;1;2336,09653271954;51,3819745737046;0,06;0,477749691288918;10,9750847779214
"179";8,54766874194425;10,5422410555758;12,801292710342;1;2120,74949307305;50,5030578719243;0,08;0,477749691288918;10,9750847779214
"180";8,54766874194425;9,10093122931995;7,02071837690396;0;0;0;0,1;0,477749691288918;10,9750847779214
"181";8,60108897101181;17,9751048437601;12,0923432585295;1;1328,90246000575;50,0500000000002;0;1,03311844437383;9,28333273902535
"182";8,60108897101181;18,7406507536249;6,78540803148488;1;1302,7566483537;50,9703757106456;0,02;1,03311844437383;9,28333273902535
"183";8,60108897101181;6,13486915844751;21,8128681189245;1;2086,42366080608;50,0226797066256;0,04;1,03311844437383;9,28333273902535
"184";8,60108897101181;19,7426371988853;7,97298809954982;1;1911,49350861011;51,2520612906073;0,06;1,03311844437383;9,28333273902535
"185";8,60108897101181;11,8232418180444;10,0240528457333;1;2329,84317772666;50,0490074677345;0,08;1,03311844437383;9,28333273902535
"186";8,60108897101181;11,8722379775328;15,8296506367104;0;0;0;0,1;1,03311844437383;9,28333273902535
"187";8,58347163153975;13,4296111692793;16,2568977312328;1;1969,75248005494;50,4852366276635;0;3,89309134899639;10,4071586355567
"188";8,58347163153975;13,7631431937237;7,9138073363911;1;1488,91497294071;50,8531818844163;0,02;3,89309134899639;10,4071586355567
"189";8,58347163153975;5,45467924597091;22,1596344367568;1;3194,05116156685;50,0399188344332;0,04;3,89309134899639;10,4071586355567
"190";8,58347163153975;3,56161602820587;17,1605135904465;1;2483,64403693871;51,0942870812061;0,06;3,89309134899639;10,4071586355567
"191";8,58347163153975;8,38385556750386;3,66793681078294;1;2765,2301168604;52,0127670306257;0,08;3,89309134899639;10,4071586355567
"192";8,58347163153975;7,37083072482751;2,45694357494251;0;0;0;0,1;3,89309134899639;10,4071586355567
"193";8,76376215463725;7,56325946508796;11,0011046764916;1;1749,29212334701;52,0612900703063;0;2,35417847031727;9,45395466405898
"194";8,76376215463725;18,706704702459;10,792329636034;1;1367,66205492498;54,1495755831044;0,02;2,35417847031727;9,45395466405898
"195";8,76376215463725;17,7324436423388;10,2454118822402;1;1818,69778041449;51,7976196373775;0,04;2,35417847031727;9,45395466405898
"196";8,76376215463725;11,2840335588297;16,7314980355062;1;1598,71848232594;51,0411694456429;0,06;2,35417847031727;9,45395466405898
"197";8,76376215463725;17,0715265269983;13,3241182649743;1;1709,92911984433;51,4932652476442;0,08;2,35417847031727;9,45395466405898
"198";8,76376215463725;12,3787417872267;17,6839168388953;0;0;0;0,1;2,35417847031727;9,45395466405898
"199";8,58952679192636;3,70346055522442;10,1845165268671;1;2316,87316505385;50,2851129378668;0;0,936504437038675;9,10989703517407
"200";8,58952679192636;7,16898402863139;11,5327134373635;0;0;0;0,02;0,936504437038675;9,10989703517407
"201";8,58952679192636;12,7720335337143;9,07486593184965;1;1657,98197101858;52,1996094128764;0,04;0,936504437038675;9,10989703517407
"202";8,58952679192636;14,1120694973666;10,6794039439531;1;1887,84679841836;53,0778651442774;0,06;0,936504437038675;9,10989703517407
"203";8,58952679192636;5,90330584472296;10,8227273819921;1;2640,42524326591;50,056149436585;0,08;0,936504437038675;9,10989703517407
"204";8,58952679192636;17,8710920470766;13,85921424059;0;0;0;0,1;0,936504437038675;9,10989703517407
"205";8,70172430917842;5,48888242170609;9,0405122239865;1;1482,98616287472;52,3231429588195;0;3,08209260023199;11,9346203459427
"206";8,70172430917842;17,1569184480797;5,38256265037795;1;1280,09926057346;51,3233153310541;0,02;3,08209260023199;11,9346203459427
"207";8,70172430917842;12,1084343207496;1,38382106522853;1;1407,04565876059;51,6033665092904;0,04;3,08209260023199;11,9346203459427
"208";8,70172430917842;8,37746268802606;8,37746268802606;1;1718,61984080336;50,274865413048;0,06;3,08209260023199;11,9346203459427
"209";8,70172430917842;17,2790005555872;10,5359759485288;1;1494,60487189413;50,7422252946529;0,08;3,08209260023199;11,9346203459427
"210";8,70172430917842;9,57530226933415;5,52421284769278;1;2596,06365569888;51,7979759874161;0,1;3,08209260023199;11,9346203459427
"211";9,31725566218479;10,5823213832067;12,7717671866288;1;1467,51324482844;51,7589814660403;0;0,790881285984069;10,4569706264883
"212";9,31725566218479;10,3663750460574;8,29310003684592;1;1818,54392020155;50,5631993192162;0,02;0,790881285984069;10,4569706264883
"213";9,31725566218479;10,2745097693875;13,6993463591834;1;2005,25881909812;53,636565943445;0,04;0,790881285984069;10,4569706264883
"214";9,31725566218479;12,631831155611;8,87642189313207;1;1517,43598010938;52,0605637943819;0,06;0,790881285984069;10,4569706264883
"215";9,31725566218479;10,1182287303653;22,8597019463809;1;3032,45131250961;51,6643280896356;0,08;0,790881285984069;10,4569706264883
"216";9,31725566218479;6,11910707274519;13,986530451989;0;0;0;0,1;0,790881285984069;10,4569706264883
"217";8,57466714735422;6,77009789544602;10,155146843169;1;1828,90444239302;50,4000000000002;0;1,64404410180636;11,9895548820496
"218";8,57466714735422;22,1117269009893;9,82743417821748;1;1769,57689718971;51,7689749731754;0,02;1,64404410180636;11,9895548820496
"219";8,57466714735422;9,95269170888084;8,84683707456075;1;1426,39329689525;50,2191879321562;0,04;1,64404410180636;11,9895548820496
"220";8,57466714735422;13,4040743195991;16,2473628116353;1;2010,99667537996;53,8533671837639;0,06;1,64404410180636;11,9895548820496
"221";8,57466714735422;13,608100719587;15,2575674734764;1;3006,80735466977;50,4817901841635;0,08;1,64404410180636;11,9895548820496
"222";8,57466714735422;16,4856565283951;14,4249494623457;0;0;0;0,1;1,64404410180636;11,9895548820496
"223";9,39564533904009;14,1613495210711;15,1493506504482;1;1598,96360851024;50,0431495110201;0;2,77930833692662;8,97797834128141
"224";9,39564533904009;4,96806313614511;17,3882209765079;0;0;0;0,02;2,77930833692662;8,97797834128141
"225";9,39564533904009;11,3487307027654;12,8618947964675;1;1789,2047735262;50,9422881612738;0,04;2,77930833692662;8,97797834128141
