"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"to_A";"to_B";"fixed_for";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_50";"time_50";"poolA_50";"poolB_50";"dec_50"
"14";800;2;100;0,55;0,36;0,36;0,127249439223669;0,006;0,07;65000;50;50;30;8,247;6,753;4,24404761904762;3,48214285714286;1000;3500;50,3954464746145;1659,18528133709;50,3954464746145;26,5784204009953;1
"15";800;2;100;0,55;0,36;0,36;0,179333113343455;0,006;0,07;65000;50;50;30;8,247;6,753;4,23214285714286;3,3452380952381;1000;3500;52,5493872629072;2245,60398235139;52,5493872629072;37,293113541418;1
"16";800;2;100;0,55;0,36;0,36;0,199882862647064;0,006;0,07;65000;50;50;30;8,247;6,753;4,63690476190476;3,2797619047619;1000;3500;50,630282371572;1569,41048568926;50,630282371572;24,4713031462598;1
"17";800;2;100;0,55;0,36;0,36;0,108021405059844;0,006;0,07;65000;50;50;30;8,247;6,753;3,85119047619048;3,54761904761905;1000;3500;51,135712450482;1778,68967374113;51,135712450482;19,9701598919042;1
"18";800;2;100;0,55;0,36;0,36;0,174282417702489;0,006;0,07;65000;50;50;30;8,247;6,753;4,24404761904762;3,42261904761905;1000;3500;51,5965826018551;1466,98541102772;34,2601308476318;51,5965826018551;-1
"19";800;2;100;0,55;0,36;0,36;0,129274953319691;0,006;0,07;65000;50;50;30;8,247;6,753;4,2202380952381;3,36309523809524;1000;3500;51,5107416732756;1980,90656172443;51,5107416732756;24,9025439877425;1
"20";800;2;100;0,55;0,36;0,36;0,143528434983455;0,006;0,07;65000;50;50;30;8,247;6,753;4,04166666666667;3,2202380952381;1000;3500;50,0513794428922;1421,07706223523;50,0513794428922;23,2633172058513;1
"21";800;2;100;0,55;0,36;0,36;0,169628497608937;0,006;0,07;65000;50;50;30;8,247;6,753;4,26190476190476;3,24404761904762;1000;3500;50,2793564754722;1369,83049014872;50,2793564754722;27,713031128213;1
"22";800;2;100;0,55;0,36;0,36;0,121999989124015;0,006;0,07;65000;50;50;30;8,247;6,753;4,07142857142857;3,64880952380952;1000;3500;50,9726403301525;1313,45820828928;50,9726403301525;11,3272534067005;1
"23";800;2;100;0,55;0,36;0,36;0,175397280766629;0,006;0,07;65000;50;50;30;8,247;6,753;4,04761904761905;3,51190476190476;1000;3500;50,754038799053;2762,78019811838;50,754038799053;26,9386821318051;1
"24";800;2;100;0,55;0,36;0,36;0,124892863421701;0,006;0,07;65000;50;50;30;8,247;6,753;4,14285714285714;3,48214285714286;1000;3500;51,4972539401251;1834,86262207897;51,4972539401251;21,2633822720517;1
"25";800;2;100;0,55;0,36;0,36;0,146537435078062;0,006;0,07;65000;50;50;30;8,247;6,753;4,0952380952381;3,31547619047619;1000;3500;50,3891635405171;1968,41398225196;27,0202761014367;50,3891635405171;-1
"26";800;2;100;0,55;0,36;0,36;0,198741967207752;0,006;0,07;65000;50;50;30;8,247;6,753;4,39285714285714;3,41666666666667;1000;3500;50,1239289180997;1250,32215407369;30,3270830428839;50,1239289180997;-1
"27";800;2;100;0,55;0,36;0,36;0,186363527108915;0,006;0,07;65000;50;50;30;8,247;6,753;3,91071428571429;3,57142857142857;1000;3500;53,6025155656434;1030,00616490282;5,12376987024532;53,6025155656434;-1
"28";800;2;100;0,55;0,36;0,36;0,120053864386864;0,006;0,07;65000;50;50;30;8,247;6,753;4,1547619047619;3,49404761904762;1000;3500;51,9098761987335;1578,82945273032;51,9098761987335;14,7357067918985;1
"29";800;2;100;0,55;0,36;0,36;0,166372485202737;0,006;0,07;65000;50;50;30;8,247;6,753;4,22619047619048;3,18452380952381;1000;3500;50,8984906798437;1883,29414490212;50,8984906798437;22,7594877023692;1
"30";800;2;100;0,55;0,36;0,36;0,16395631111227;0,006;0,07;65000;50;50;30;8,247;6,753;4,41071428571429;3,39285714285714;1000;3500;50,0961777139237;1756,97964070311;50,0961777139237;24,0772326997153;1
"31";800;2;100;0,55;0,36;0,36;0,171820326289162;0,006;0,07;65000;50;50;30;8,247;6,753;4,07142857142857;3,16071428571429;1000;3500;60,8810320111608;1030,16512362399;60,8810320111608;5,13930789704604;1
"32";800;2;100;0,55;0,36;0,36;0,161596785532311;0,006;0,07;65000;50;50;30;8,247;6,753;3,83928571428571;3,45238095238095;1000;3500;51,3104516524319;1351,77349672247;51,3104516524319;33,9497725219098;1
"33";800;2;100;0,55;0,36;0,36;0,127245317702182;0,006;0,07;65000;50;50;30;8,247;6,753;4,19642857142857;3,47619047619048;1000;3500;50,8157598087319;1326,9206472924;50,8157598087319;12,618678610222;1
"34";800;2;100;0,55;0,36;0,36;0,189449432771653;0,006;0,07;65000;50;50;30;8,247;6,753;3,98809523809524;3,06547619047619;1000;3500;50,491286196539;1487,85748027782;50,491286196539;11,0317095891598;1
"35";800;2;100;0,55;0,36;0,36;0,149242233810946;0,006;0,07;65000;50;50;30;8,247;6,753;4,25595238095238;3,43452380952381;1000;3500;50,9599318245481;1341,9571878777;50,9599318245481;13,5418000652645;1
"36";800;2;100;0,55;0,36;0,36;0,191730192070827;0,006;0,07;65000;50;50;30;8,247;6,753;4,23809523809524;3,27380952380952;1000;3500;50,0484770904534;1351,09608822108;50,0484770904534;23,1316490754196;1
"37";800;2;100;0,55;0,36;0,36;0,19454702262301;0,006;0,07;65000;50;50;30;8,247;6,753;4,23214285714286;3,29761904761905;1000;3500;50,0385101850195;1139,22996655686;50,0385101850195;9,7532689343682;1
"38";800;2;100;0,55;0,36;0,36;0,157867617788725;0,006;0,07;65000;50;50;30;8,247;6,753;4,26190476190476;3,51785714285714;1000;3500;51,9986600294684;1657,2822833848;51,9986600294684;32,302197897094;1
"39";800;2;100;0,55;0,36;0,36;0,106234367517754;0,006;0,07;65000;50;50;30;8,247;6,753;4,20238095238095;3,57142857142857;1000;3500;50,1944415236612;2166,28358882012;18,6256103767045;50,1944415236612;-1
"40";800;2;100;0,55;0,36;0,36;0,128455455577932;0,006;0,07;65000;50;50;30;8,247;6,753;3,88095238095238;3,58928571428571;1000;3500;50,7541842104096;1697,53392510284;50,7541842104096;13,7459248903193;1
"41";800;2;100;0,55;0,36;0,36;0,150154742901213;0,006;0,07;65000;50;50;30;8,247;6,753;4,26785714285714;3,31547619047619;1000;3500;51,5473763503873;1775,0019810223;51,5473763503873;7,41688868350896;1
"42";800;2;100;0,55;0,36;0,36;0,170476615009829;0,006;0,07;65000;50;50;30;8,247;6,753;4,10119047619048;3,21428571428571;1000;3500;50,1685682555214;1786,6337875141;39,3885453245829;50,1685682555214;-1
"43";800;2;100;0,55;0,36;0,36;0,193448871583678;0,006;0,07;65000;50;50;30;8,247;6,753;4,08333333333333;3,42261904761905;1000;3500;50,4168149790111;1544,08720746249;50,4168149790111;30,4239400735412;1
"44";800;2;100;0,55;0,36;0,36;0,153994786273688;0,006;0,07;65000;50;50;30;8,247;6,753;3,95238095238095;3,63095238095238;1000;3500;50,3063536607038;1189,56321108366;17,644765836217;50,3063536607038;-1
"45";800;2;100;0,55;0,36;0,36;0,110441857785918;0,006;0,07;65000;50;50;30;8,247;6,753;3,94047619047619;3,19047619047619;1000;3500;50,6995713324629;2001,38213270519;17,212817427688;50,6995713324629;-1
"46";800;2;100;0,55;0,36;0,36;0,102783426456153;0,006;0,07;65000;50;50;30;8,247;6,753;4,14880952380952;3,375;1000;3500;51,9017580259758;1380,20284798307;51,9017580259758;10,748884798279;1
"47";800;2;100;0,55;0,36;0,36;0,17891917785164;0,006;0,07;65000;50;50;30;8,247;6,753;4,2202380952381;3,30357142857143;1000;3500;50,3053939245828;1643,43402775921;46,21552449982;50,3053939245828;-1
"48";800;2;100;0,55;0,36;0,36;0,118918072083034;0,006;0,07;65000;50;50;30;8,247;6,753;4,33928571428571;3,27380952380952;1000;3500;50,4529522822921;1666,55322433186;16,930520900098;50,4529522822921;-1
"49";800;2;100;0,55;0,36;0,36;0,152819784660824;0,006;0,07;65000;50;50;30;8,247;6,753;4,13095238095238;3,67261904761905;1000;3500;50,5687635976581;1522,93802815772;50,5687635976581;18,7291717028363;1
"50";800;2;100;0,55;0,36;0,36;0,187707057665102;0,006;0,07;65000;50;50;30;8,247;6,753;4,10714285714286;3,2797619047619;1000;3500;52,7987907979549;2005,81834861017;52,7987907979549;43,6353642958305;1
"51";800;2;100;0,55;0,36;0,36;0,136128458054736;0,006;0,07;65000;50;50;30;8,247;6,753;4,21428571428571;3,43452380952381;1000;3500;50,185688314275;1483,33986081023;50,185688314275;20,006456827988;1
"52";800;2;100;0,55;0,36;0,36;0,124375900183804;0,006;0,07;65000;50;50;30;8,247;6,753;4,3452380952381;3,13095238095238;1000;3500;50,8154728254883;1698,74736717359;50,8154728254883;23,0043018872143;1
"53";800;2;100;0,55;0,36;0,36;0,187797748483717;0,006;0,07;65000;50;50;30;8,247;6,753;4,1547619047619;3,42261904761905;1000;3500;50,2731904162166;1163,40950734382;50,2731904162166;21,7282433154835;1
"54";800;2;100;0,55;0,36;0,36;0,100255096703768;0,006;0,07;65000;50;50;30;8,247;6,753;4,05952380952381;3,44047619047619;1000;3500;50,2468505019012;2029,82143960912;6,20696388552897;50,2468505019012;-1
"55";800;2;100;0,55;0,36;0,36;0,115178851224482;0,006;0,07;65000;50;50;30;8,247;6,753;4,18452380952381;3,36904761904762;1000;3500;51,4889121521557;1469,94702126881;51,4889121521557;25,9127204948757;1
"56";800;2;100;0,55;0,36;0,36;0,168548857420683;0,006;0,07;65000;50;50;30;8,247;6,753;4,375;3,28571428571429;1000;3500;51,2386423018317;1526,74841365376;51,2386423018317;16,8126795052885;1
"57";800;2;100;0,55;0,36;0,36;0,104137542075478;0,006;0,07;65000;50;50;30;8,247;6,753;4,13690476190476;3,33928571428571;1000;3500;50,1164249832955;1509,13556979218;50,1164249832955;11,8457004505971;1
"58";800;2;100;0,55;0,36;0,36;0,134933406161144;0,006;0,07;65000;50;50;30;8,247;6,753;4,26785714285714;3,48809523809524;1000;3500;50,4759523890143;1902,43720769265;50,4759523890143;27,7617738139579;1
"59";800;2;100;0,55;0,36;0,36;0,116186624602415;0,006;0,07;65000;50;50;30;8,247;6,753;3,95238095238095;3,26785714285714;1000;3500;50,5396384475191;1807,57874940364;19,5637310119429;50,5396384475191;-1
"60";800;2;100;0,55;0,36;0,36;0,184570651943795;0,006;0,07;65000;50;50;30;8,247;6,753;4,19642857142857;3,33928571428571;1000;3500;50,1679305875689;2670,23205618827;50,1679305875689;36,8755729105207;1
"61";800;2;100;0,55;0,36;0,36;0,183371229330078;0,006;0,07;65000;50;50;30;8,247;6,753;4,43452380952381;3,53571428571429;1000;3500;58,6462985524593;1030,02041244526;58,6462985524593;4,54302312730319;1
"62";800;2;100;0,55;0,36;0,36;0,142662077117711;0,006;0,07;65000;50;50;30;8,247;6,753;3,89285714285714;3,25;1000;3500;50,3623635375017;1765,68358348831;27,699299945626;50,3623635375017;-1
"63";800;2;100;0,55;0,36;0,36;0,130264828796498;0,006;0,07;65000;50;50;30;8,247;6,753;4,57142857142857;3,25;1000;3500;50,46863887932;1185,24959149564;50,46863887932;10,3069755457766;1
"64";800;2;100;0,55;0,36;0,36;0,151457799668424;0,006;0,07;65000;50;50;30;8,247;6,753;4,08928571428571;3,41666666666667;1000;3500;51,282108290577;1306,27948543036;51,282108290577;12,915493939849;1
"65";800;2;100;0,55;0,36;0,36;0,16486212646123;0,006;0,07;65000;50;50;30;8,247;6,753;4,16666666666667;3,26785714285714;1000;3500;50,1646474617095;1367,36159234638;50,1646474617095;14,0613026976004;1
"66";800;2;100;0,55;0,36;0,36;0,106625496037304;0,006;0,07;65000;50;50;30;8,247;6,753;4,18452380952381;3,48214285714286;1000;3500;50,3590591202675;3486,90782800681;50,3590591202675;15,7372059750836;1
"67";800;2;100;0,55;0,36;0,36;0,130792297492735;0,006;0,07;65000;50;50;30;8,247;6,753;4,10714285714286;3,32738095238095;1000;3500;51,9367316243339;2259,98344536591;29,575083286079;51,9367316243339;-1
"68";800;2;100;0,55;0,36;0,36;0,163477188814431;0,006;0,07;65000;50;50;30;8,247;6,753;3,98809523809524;3,2202380952381;1000;3500;53,6791730716864;1280,2065019512;53,6791730716864;19,5909390772578;1
"69";800;2;100;0,55;0,36;0,36;0,158591279713437;0,006;0,07;65000;50;50;30;8,247;6,753;3,91666666666667;3,54166666666667;1000;3500;50,7230586164147;1687,8203156991;22,1198300733237;50,7230586164147;-1
"70";800;2;100;0,55;0,36;0,36;0,199726154422388;0,006;0,07;65000;50;50;30;8,247;6,753;4,30952380952381;3,58333333333333;1000;3500;50,9298174120863;1336,12506136134;50,9298174120863;24,3577387623021;1
"71";800;2;100;0,55;0,36;0,36;0,183701584814116;0,006;0,07;65000;50;50;30;8,247;6,753;3,81547619047619;3,25595238095238;1000;3500;50,6679368319612;1565,92936366135;50,6679368319612;21,4832052167516;1
"72";800;2;100;0,55;0,36;0,36;0,177871368639171;0,006;0,07;65000;50;50;30;8,247;6,753;3,94642857142857;3,58928571428571;1000;3500;50,3522214953523;1546,43491690804;50,3522214953523;23,5518455381487;1
"73";800;2;100;0,55;0,36;0,36;0,153356971777976;0,006;0,07;65000;50;50;30;8,247;6,753;4,04166666666667;3,47619047619048;1000;3500;50,1960676602591;1477,20998196681;50,1960676602591;20,4645506614903;1
"74";800;2;100;0,55;0,36;0,36;0,180587287293747;0,006;0,07;65000;50;50;30;8,247;6,753;3,94642857142857;3,44642857142857;1000;3500;50,0354254588249;1399,21737447897;50,0354254588249;31,9898621785929;1
"75";800;2;100;0,55;0,36;0,36;0,147984867263585;0,006;0,07;65000;50;50;30;8,247;6,753;4,05357142857143;3,70238095238095;1000;3500;51,9225153217683;1591,46050714509;51,9225153217683;12,70047137367;1
"76";800;2;100;0,55;0,36;0,36;0,135518291243352;0,006;0,07;65000;50;50;30;8,247;6,753;4,36904761904762;3,31547619047619;1000;3500;51,1003450464581;1506,1112429593;51,1003450464581;21,9491414964652;1
"77";800;2;100;0,55;0,36;0,36;0,18483887645416;0,006;0,07;65000;50;50;30;8,247;6,753;3,93452380952381;3,49404761904762;1000;3500;50,025037108974;1151,72432583546;17,7774925263296;50,025037108974;-1
"78";800;2;100;0,55;0,36;0,36;0,150449954345822;0,006;0,07;65000;50;50;30;8,247;6,753;4,31547619047619;3,3452380952381;1000;3500;50,0920005645076;1974,04467856669;23,0582224820749;50,0920005645076;-1
"79";800;2;100;0,55;0,36;0,36;0,195779857202433;0,006;0,07;65000;50;50;30;8,247;6,753;3,72619047619048;3,20833333333333;1000;3500;51,8631293922682;1216,90674912932;18,4030459133855;51,8631293922682;-1
"80";800;2;100;0,55;0,36;0,36;0,146294032898732;0,006;0,07;65000;50;50;30;8,247;6,753;4,19642857142857;3,5;1000;3500;50,1587863786987;1552,9864305521;50,1587863786987;9,88530826441507;1
"81";800;2;100;0,55;0,36;0,36;0,106693413690664;0,006;0,07;65000;50;50;30;8,247;6,753;4,23214285714286;3,35119047619048;1000;3500;51,7718639390273;1491,11733848439;51,7718639390273;21,0225144479687;1
"82";800;2;100;0,55;0,36;0,36;0,17191991424188;0,006;0,07;65000;50;50;30;8,247;6,753;4,17261904761905;3,35119047619048;1000;3500;50,5223229021482;1334,20195119334;41,2262154881529;50,5223229021482;-1
"83";800;2;100;0,55;0,36;0,36;0,1626231393544;0,006;0,07;65000;50;50;30;8,247;6,753;4,17857142857143;3,57142857142857;1000;3500;52,0030034837107;1305,03713642582;52,0030034837107;12,5262709121347;1
"84";800;2;100;0,55;0,36;0,36;0,165471453405917;0,006;0,07;65000;50;50;30;8,247;6,753;4,06547619047619;3,36309523809524;1000;3500;51,4947078876941;1768,31076490062;41,1159295537402;51,4947078876941;-1
"85";800;2;100;0,55;0,36;0,36;0,183558010216802;0,006;0,07;65000;50;50;30;8,247;6,753;4,44642857142857;3,4047619047619;1000;3500;52,0628293371064;1608,05104230923;52,0628293371064;31,6542002369607;1
"86";800;2;100;0,55;0,36;0,36;0,15766240649391;0,006;0,07;65000;50;50;30;8,247;6,753;4,125;3,68452380952381;1000;3500;52,4919013750353;1309,71935476944;52,4919013750353;14,1766448969073;1
"87";800;2;100;0,55;0,36;0,36;0,137560341320932;0,006;0,07;65000;50;50;30;8,247;6,753;3,92857142857143;3,23214285714286;1000;3500;50,8594667995351;1570,55746351369;11,3811394236722;50,8594667995351;-1
"88";800;2;100;0,55;0,36;0,36;0,194228329160251;0,006;0,07;65000;50;50;30;8,247;6,753;4,32142857142857;3,51190476190476;1000;3500;50,3566781072122;1124,78082329183;12,5891695268031;50,3566781072122;-1
"89";800;2;100;0,55;0,36;0,36;0,14062942948658;0,006;0,07;65000;50;50;30;8,247;6,753;4,13690476190476;3,36309523809524;1000;3500;50,3331014507313;1453,68797181093;50,3331014507313;16,6569976024003;1
"90";800;2;100;0,55;0,36;0,36;0,176387221668847;0,006;0,07;65000;50;50;30;8,247;6,753;4,16071428571429;3,19642857142857;1000;3500;50,8931405659706;1773,54371949195;50,8931405659706;39,9874675875484;1
"91";800;2;100;0,55;0,36;0,36;0,156327650649473;0,006;0,07;65000;50;50;30;8,247;6,753;3,98809523809524;3,25595238095238;1000;3500;51,5079053051702;1694,03401865749;51,5079053051702;23,8320158874668;1
"92";800;2;100;0,55;0,36;0,36;0,133026046329178;0,006;0,07;65000;50;50;30;8,247;6,753;4,36904761904762;3,49404761904762;1000;3500;50,3787753264826;1562,45521064942;50,3787753264826;21,2310553161605;1
"93";800;2;100;0,55;0,36;0,36;0,176689575915225;0,006;0,07;65000;50;50;30;8,247;6,753;3,95238095238095;3,4702380952381;1000;3500;52,0054709719261;1396,36975880579;38,4578272733571;52,0054709719261;-1
"94";800;2;100;0,55;0,36;0,36;0,187285126070492;0,006;0,07;65000;50;50;30;8,247;6,753;4,08333333333333;3,22619047619048;1000;3500;50,0425715306693;1237,2712298287;50,0425715306693;18,9236615031943;1
"95";800;2;100;0,55;0,36;0,36;0,165721477614716;0,006;0,07;65000;50;50;30;8,247;6,753;4,14285714285714;3,38690476190476;1000;3500;50,4792453824955;1453,39050930913;50,4792453824955;18,0003510666263;1
"96";800;2;100;0,55;0,36;0,36;0,118993212934583;0,006;0,07;65000;50;50;30;8,247;6,753;4,13690476190476;3,17857142857143;1000;3500;50,070236433899;1518,0602599782;50,070236433899;17,2216099836341;1
"97";800;2;100;0,55;0,36;0,36;0,16448555032257;0,006;0,07;65000;50;50;30;8,247;6,753;4,28571428571429;3,5;1000;3500;52,8598974664371;1365,80081662782;52,8598974664371;12,2287822496981;1
"98";800;2;100;0,55;0,36;0,36;0,170461235172115;0,006;0,07;65000;50;50;30;8,247;6,753;4,11309523809524;3,60119047619048;1000;3500;52,743607082606;1263,75629270517;18,8077978744176;52,743607082606;-1
"99";800;2;100;0,55;0,36;0,36;0,188569018035196;0,006;0,07;65000;50;50;30;8,247;6,753;4,23809523809524;3,57142857142857;1000;3500;50,0602417862512;1752,18481058564;50,0602417862512;22,6078511292747;1
"100";800;2;100;0,55;0,36;0,36;0,126612120796926;0,006;0,07;65000;50;50;30;8,247;6,753;4,125;3,44047619047619;1000;3500;50,4098691288405;1612,97492859521;50,4098691288405;18,6076698126593;1
"101";800;2;100;0,55;0,36;0,36;0,199017779738642;0,006;0,07;65000;50;50;30;8,247;6,753;4,14880952380952;3,48809523809524;1000;3500;52,2245745676865;1340,81534129052;11,7926458701228;52,2245745676865;-1
"102";800;2;100;0,55;0,36;0,36;0,154583022277802;0,006;0,07;65000;50;50;30;8,247;6,753;4,2202380952381;3,28571428571429;1000;3500;52,2205350963033;1357,1529517733;52,2205350963033;17,785254706712;1
"103";800;2;100;0,55;0,36;0,36;0,105794324702583;0,006;0,07;65000;50;50;30;8,247;6,753;4,11904761904762;3,32142857142857;1000;3500;51,5531868387716;2362,65045781228;51,5531868387716;5,41166049688763;1
"104";800;2;100;0,55;0,36;0,36;0,133072374504991;0,006;0,07;65000;50;50;30;8,247;6,753;4,17261904761905;3,47619047619048;1000;3500;50,4649985566898;1547,18758508168;50,4649985566898;10,8639927448429;1
"105";800;2;100;0,55;0,36;0,36;0,183185654319823;0,006;0,07;65000;50;50;30;8,247;6,753;4,125;3,63095238095238;1000;3500;52,72667496435;1602,11425740543;52,72667496435;37,1947862151616;1
"106";800;2;100;0,55;0,36;0,36;0,172621041699313;0,006;0,07;65000;50;50;30;8,247;6,753;4,33333333333333;3,58333333333333;1000;3500;50,6910951208726;1569,88039563685;50,6910951208726;18,8520601689196;1
"107";800;2;100;0,55;0,36;0,36;0,10004668685142;0,006;0,07;65000;50;50;30;8,247;6,753;4,19642857142857;3,375;1000;3500;52,4257576379713;1575,24283158275;52,4257576379713;8,21126324450154;1
"108";800;2;100;0,55;0,36;0,36;0,171530273882672;0,006;0,07;65000;50;50;30;8,247;6,753;4,23809523809524;3,58333333333333;1000;3500;50,0383133191173;1342,67223356871;50,0383133191173;16,2726222175991;1
"109";800;2;100;0,55;0,36;0,36;0,160469801723957;0,006;0,07;65000;50;50;30;8,247;6,753;4,0952380952381;3,64285714285714;1000;3500;50,0848817602593;1774,42924722803;29,2495709479915;50,0848817602593;-1
"110";800;2;100;0,55;0,36;0,36;0,172260404773988;0,006;0,07;65000;50;50;30;8,247;6,753;4,13095238095238;3,42857142857143;1000;3500;50,2437245509315;1688,61571558437;50,2437245509315;24,5284324579351;1
"111";800;2;100;0,55;0,36;0,36;0,194196901516989;0,006;0,07;65000;50;50;30;8,247;6,753;4,08333333333333;3,25595238095238;1000;3500;52,3981738236938;1838,7857453752;52,3981738236938;27,2998888829329;1
"112";800;2;100;0,55;0,36;0,36;0,178003393020481;0,006;0,07;65000;50;50;30;8,247;6,753;4,03571428571429;3,44642857142857;1000;3500;51,2194978041345;1072,04680319855;51,2194978041345;13,896762970114;1
"113";800;2;100;0,55;0,36;0,36;0,169331352110021;0,006;0,07;65000;50;50;30;8,247;6,753;3,98809523809524;3,24404761904762;1000;3500;50,0273768133207;1493,5507686134;50,0273768133207;30,5044980569029;1
"114";800;2;100;0,55;0,36;0,36;0,186525039328262;0,006;0,07;65000;50;50;30;8,247;6,753;4,125;3,36309523809524;1000;3500;50,9583385694004;1286,71310469555;50,9583385694004;22,0819467134069;1
"115";800;2;100;0,55;0,36;0,36;0,151555049000308;0,006;0,07;65000;50;50;30;8,247;6,753;3,89880952380952;3,49404761904762;1000;3500;52,1403331172507;1541,76348971344;19,1905392723214;52,1403331172507;-1
"116";800;2;100;0,55;0,36;0,36;0,127936139935628;0,006;0,07;65000;50;50;30;8,247;6,753;4,2202380952381;3,14880952380952;1000;3500;51,7776780309313;1673,29332851692;51,7776780309313;15,8784879294856;1
"117";800;2;100;0,55;0,36;0,36;0,141993573959917;0,006;0,07;65000;50;50;30;8,247;6,753;4,19642857142857;3,41666666666667;1000;3500;52,0076384901708;1720,85071013148;16,0023503046679;52,0076384901708;-1
"118";800;2;100;0,55;0,36;0,36;0,187644686410204;0,006;0,07;65000;50;50;30;8,247;6,753;4,26785714285714;3,17857142857143;1000;3500;50,4984729177735;1671,85541761588;32,4031867889047;50,4984729177735;-1
"119";800;2;100;0,55;0,36;0,36;0,177084509213455;0,006;0,07;65000;50;50;30;8,247;6,753;4,13095238095238;3,6547619047619;1000;3500;50,3393601609803;1614,54476127596;50,3393601609803;32,3317841684345;1
"120";800;2;100;0,55;0,36;0,36;0,156981410039589;0,006;0,07;65000;50;50;30;8,247;6,753;4,11309523809524;3,45833333333333;1000;3500;50,9824314395944;1433,38289506567;50,9824314395944;30,2708186672592;1
"121";800;2;100;0,55;0,36;0,36;0,129392449045554;0,006;0,07;65000;50;50;30;8,247;6,753;4,25;3,52380952380952;1000;3500;51,0963225920184;1676,37580828743;31,1886644392839;51,0963225920184;-1
"122";800;2;100;0,55;0,36;0,36;0,132294301013462;0,006;0,07;65000;50;50;30;8,247;6,753;3,95238095238095;3,11904761904762;1000;3500;50,8111199759791;1497,68599894273;17,0580188490787;50,8111199759791;-1
"123";800;2;100;0,55;0,36;0,36;0,164733202126808;0,006;0,07;65000;50;50;30;8,247;6,753;4,11904761904762;3,26190476190476;1000;3500;51,6710946722765;1437,18984595426;51,6710946722765;14,161707428698;1
"124";800;2;100;0,55;0,36;0,36;0,135171099076979;0,006;0,07;65000;50;50;30;8,247;6,753;4,22619047619048;3,5;1000;3500;50,8330045399733;1626,27378632463;50,8330045399733;14,6699274846903;1
"125";800;2;100;0,55;0,36;0,36;0,155405744444579;0,006;0,07;65000;50;50;30;8,247;6,753;4,16666666666667;3,41071428571429;1000;3500;51,1072178660377;1992,93159932701;51,1072178660377;36,1208908226131;1
