"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"threshold_level";"time_bins";"to_A";"to_B";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_th";"time_th";"poolA_th";"poolB_th";"dec_th"
"11";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,73529411764706;3,91176470588235;1000;3000;52,5990140805905;1610,76519124391;52,5990140805905;8,48371194848233;1
"12";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,83088235294118;3,76470588235294;1000;3000;53,0492809496491;1234,32611893649;53,0492809496491;9,28362416618859;1
"13";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,47058823529412;3,75;1000;3000;52,6764344399268;1438,04531686154;15,769378462908;52,6764344399268;-1
"14";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,01470588235294;3,82352941176471;1000;3000;53,7756727997071;1310,78614513801;53,7756727997071;12,2217438181152;1
"15";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,57352941176471;3,33088235294118;1000;3000;52,5799130068596;1666,26985225066;16,6976750765027;52,5799130068596;-1
"16";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,68382352941176;3,63970588235294;1000;3000;53,1435424436046;1478,39565261229;21,6912418137161;53,1435424436046;-1
"17";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,69852941176471;3,72794117647059;1000;3000;53,1250942739913;2423,71643765932;53,1250942739913;30,8699872132652;1
"18";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,63970588235294;3,63235294117647;1000;3000;54,7988490564931;1449,26693929957;54,7988490564931;17,6882360878554;1
"19";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,72058823529412;3,72794117647059;1000;3000;52,9402403044522;1473,26800229425;10,7970226936712;52,9402403044522;-1
"20";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,80882352941176;3,31617647058824;1000;3000;53,0225501159287;2078,24651574516;20,2837943396506;53,0225501159287;-1
"21";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,89705882352941;3,92647058823529;1000;3000;52,9499171092948;2812,06684366446;28,3393922556789;52,9499171092948;-1
"22";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,77941176470588;3,76470588235294;1000;3000;53,7300501122834;1832,02795585706;18,372210683555;53,7300501122834;-1
"23";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,77205882352941;3,71323529411765;1000;3000;52,749482555837;1477,30527295881;52,749482555837;5,58934914498935;1
"24";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,89705882352941;3,86764705882353;1000;3000;52,9295228114803;1529,56556832969;19,0269526446498;52,9295228114803;-1
"25";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,93382352941176;3,45588235294118;1000;3000;52,6029857285838;1630,13672271696;15,8529546031349;52,6029857285838;-1
"26";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,71323529411765;3,55882352941176;1000;3000;53,5228471751517;2311,38307954996;53,5228471751517;27,0918115331015;1
"27";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,83088235294118;3,77205882352941;1000;3000;52,5798499969016;1555,60784085409;6,82855194764955;52,5798499969016;-1
"28";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,98529411764706;3,56617647058824;1000;3000;54,4589995097674;2168,98986951135;54,4589995097674;25,6065494383674;1
"29";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,72058823529412;3,52205882352941;1000;3000;52,7532315319674;1542,72218412645;33,5702382476156;52,7532315319674;-1
"30";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,67647058823529;3,625;1000;3000;52,8229228569132;1628,52418286366;18,1793176066;52,8229228569132;-1
"31";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,72058823529412;3,49264705882353;1000;3000;52,6571243612151;1926,94707146629;52,6571243612151;24,2499914821385;1
"32";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,92647058823529;3,49264705882353;1000;3000;54,1191200265358;1580,26727082635;54,1191200265358;20,154706768503;1
"33";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,44117647058824;3,94852941176471;1000;3000;53,4050717774174;1946,05399270786;53,4050717774174;5,73477280831327;1
"34";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,73529411764706;3,69117647058824;1000;3000;52,54664949831;1499,61103070913;15,9770218069186;52,54664949831;-1
"35";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,66176470588235;3,72058823529412;1000;3000;52,843584713248;1436,12981904275;23,1406547437099;52,843584713248;-1
"36";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,69852941176471;3,75;1000;3000;53,6801776122643;1325,46823262202;11,6995258898525;53,6801776122643;-1
"37";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,92647058823529;3,38235294117647;1000;3000;53,7313337872425;2396,4988439724;53,7313337872425;11,3118597446826;1
"38";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,88235294117647;3,70588235294118;1000;3000;55,2404670813392;1666,92512060088;10,7786277231881;55,2404670813392;-1
"39";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,94852941176471;3,55147058823529;1000;3000;53,1082364325259;1518,86514491294;53,1082364325259;17,4786600917174;1
"40";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,57352941176471;3,80882352941176;1000;3000;54,1215155358798;1622,1628495419;18,2703205312206;54,1215155358798;-1
"41";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,66176470588235;3,66176470588235;1000;3000;53,614423439565;1999,99657632836;13,4036058598913;53,614423439565;-1
"42";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,69852941176471;3,93382352941176;1000;3000;52,6152594345956;1680,09728132603;12,2996710366587;52,6152594345956;-1
"43";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,82352941176471;4,02205882352941;1000;3000;0;0;0;0;0
"44";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4;3,65441176470588;1000;3000;52,9800518780902;1695,49697463461;23,3937891409749;52,9800518780902;-1
"45";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,44117647058824;3,41911764705882;1000;3000;54,8494412729817;2263,15396712278;54,8494412729817;20,3014165750647;1
"46";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,02941176470588;3,81617647058824;1000;3000;54,4505610593925;2272,80779849163;20,2529525891643;54,4505610593925;-1
"47";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,99264705882353;3,91176470588235;1000;3000;53,3285585744822;1566,52032694207;12,63044808343;53,3285585744822;-1
"48";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,72794117647059;3,45588235294118;1000;3000;52,6195135389053;1632,74601784217;16,5279241243997;52,6195135389053;-1
"49";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,75735294117647;3,82352941176471;1000;3000;53,2373696416771;1812,90567210493;53,2373696416771;26,6186848208386;1
"50";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,03676470588235;3,78676470588235;1000;3000;53,5854156114651;1663,32035917794;53,5854156114651;21,5780197093148;1
"51";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,78676470588235;3,61029411764706;1000;3000;53,3105065507626;1656,57103537893;53,3105065507626;16,1004885555995;1
"52";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,53676470588235;3,81617647058824;1000;3000;52,6105245167167;1951,80836463636;52,6105245167167;14,0066980856194;1
"53";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,56617647058824;3,61029411764706;1000;3000;53,212858692274;1619,33723972973;53,212858692274;22,4993966282769;1
"54";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,625;3,86764705882353;1000;3000;0;0;0;0;0
"55";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,85294117647059;3,86764705882353;1000;3000;53,5351853130681;1668,41797524424;53,5351853130681;17,0339225996126;1
"56";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,80882352941176;3,73529411764706;1000;3000;52,6535280834351;1586,03092922606;52,6535280834351;24,4584130452086;1
"57";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,57352941176471;3,97058823529412;1000;3000;52,8367072190649;1522,54455653565;16,921559828328;52,8367072190649;-1
"58";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,47058823529412;3,76470588235294;1000;3000;53,2514397238781;1494,45048779852;53,2514397238781;9,92262851997729;1
"59";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,88235294117647;3,77205882352941;1000;3000;55,7045418310315;1658,38255736863;12,0530295189951;55,7045418310315;-1
"60";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,97058823529412;3,77205882352941;1000;3000;52,9060804458803;2065,75022022258;12,815758617325;52,9060804458803;-1
"61";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,67647058823529;3,85294117647059;1000;3000;52,9550474293487;1233,308361579;52,9550474293487;7,61228806796888;1
"62";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,03676470588235;4,11029411764706;1000;3000;52,5736574284164;1611,02695048027;8,92159035148884;52,5736574284164;-1
"63";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,75;3,69117647058824;1000;3000;53,061329855149;2132,17063899449;23,8597926194294;53,061329855149;-1
"64";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,98529411764706;3,69117647058824;1000;3000;53,3858885706982;2386,11958531851;53,3858885706982;10,8123318624199;1
"65";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,77941176470588;3,86764705882353;1000;3000;53,3697699394799;1589,22319926506;9,67103213668428;53,3697699394799;-1
"66";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,80147058823529;3,66176470588235;1000;3000;53,4395393158477;1785,77007471029;53,4395393158477;30,2937515866907;1
"67";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,76470588235294;3,68382352941176;1000;3000;0;0;0;0;0
"68";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,73529411764706;3,56617647058824;1000;3000;55,6944067998024;1544,57082346031;55,6944067998024;7,9563438285432;1
"69";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,68382352941176;3,35294117647059;1000;3000;53,843273382066;1293,37103923377;53,843273382066;11,7782160523269;1
"70";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,5;3,80147058823529;1000;3000;54,0733730709069;2132,12671164003;54,0733730709069;30,8990703262325;1
"71";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,66911764705882;3,625;1000;3000;0;0;0;0;0
"72";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,625;3,94117647058824;1000;3000;52,7218915596673;2440,55819825689;19,5139468759807;52,7218915596673;-1
"73";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,88235294117647;4,14705882352941;1000;3000;52,7484144160343;1577,25370537572;27,9256311614299;52,7484144160343;-1
"74";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,68382352941176;3,72058823529412;1000;3000;52,6550307554978;1549,38618058061;20,922528777019;52,6550307554978;-1
"75";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,64705882352941;3,89705882352941;1000;3000;52,572851076792;1924,66587928477;52,572851076792;13,3139038441227;1
"76";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,93382352941176;3,93382352941176;1000;3000;52,7792808390832;2370,89751549404;52,7792808390832;26,7323630223928;1
"77";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,52941176470588;3,83823529411765;1000;3000;52,5877995738238;2166,68428478892;20,5938236093296;52,5877995738238;-1
"78";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,84558823529412;3,45588235294118;1000;3000;53,4057150281395;1581,89335981623;19,7294998193127;53,4057150281395;-1
"79";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,97058823529412;3,97794117647059;1000;3000;52,5780827168865;2767,30162993798;52,5780827168865;19,4080171102601;1
"80";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,65441176470588;3,76470588235294;1000;3000;55,5005754173712;1373,35763894737;7,33026467776601;55,5005754173712;-1
"81";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,83823529411765;3,89705882352941;1000;3000;53,9886264916669;2087,14986476814;23,9190117368144;53,9886264916669;-1
"82";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,72058823529412;3,93382352941176;1000;3000;53,3879494236488;1741,74242996869;53,3879494236488;12,0553434182433;1
"83";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,64705882352941;3,85294117647059;1000;3000;53,8422142338763;2475,75240586037;16,0163548670391;53,8422142338763;-1
"84";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,57352941176471;3,56617647058824;1000;3000;55,6920729008696;1390,9318813334;55,6920729008696;17,5869703897483;1
"85";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,85294117647059;3,84558823529412;1000;3000;54,1082906449795;1542,15524696287;54,1082906449795;17,2470176430872;1
"86";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,52941176470588;3,78676470588235;1000;3000;53,7695078102855;2840,29232548671;53,7695078102855;19,1260665365445;1
"87";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,66176470588235;3,625;1000;3000;52,714308206244;1813,9305331266;52,714308206244;19,1688393477251;1
"88";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,73529411764706;4,01470588235294;1000;3000;0;0;0;0;0
"89";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,86029411764706;3,54411764705882;1000;3000;52,9849953119215;1858,97498622346;16,0349327917657;52,9849953119215;-1
"90";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,60294117647059;3,875;1000;3000;53,5077595503613;2507,26334813098;53,5077595503613;19,2919133072731;1
"91";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,55147058823529;3,71323529411765;1000;3000;52,5474580571159;2004,64255888003;52,5474580571159;17,0518241377396;1
"92";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,80147058823529;3,76470588235294;1000;3000;53,8085335258627;1549,72844130724;53,8085335258627;13,5367379939277;1
"93";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,51470588235294;3,60294117647059;1000;3000;53,0660054884876;2419,39597002745;53,0660054884876;21,1570348679591;1
"94";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,78676470588235;3,41911764705882;1000;3000;52,5081101520486;1497,80089320787;14,9055280431622;52,5081101520486;-1
"95";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,80882352941176;3,66176470588235;1000;3000;52,5498601197777;2856,74959851171;12,4460195020526;52,5498601197777;-1
"96";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,77205882352941;3,83823529411765;1000;3000;53,5576623823075;1634,48129287195;22,1141315643076;53,5576623823075;-1
"97";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,57352941176471;3,66911764705882;1000;3000;53,8205707533019;1691,11774659323;8,28008780820029;53,8205707533019;-1
"98";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,875;3,91176470588235;1000;3000;0;0;0;0;0
"99";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,91911764705882;3,36029411764706;1000;3000;52,5026502687128;1594,76424726521;13,8877978130143;52,5026502687128;-1
"100";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,66176470588235;3,60294117647059;1000;3000;52,7824512477363;2051,3122103003;22,7689005382392;52,7824512477363;-1
"101";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,79411764705882;3,61764705882353;1000;3000;52,9619849718521;1443,10558562681;52,9619849718521;13,6676090249941;1
"102";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,46323529411765;3,77941176470588;1000;3000;53,0497719826509;1486,68940329639;53,0497719826509;27,3805274749166;1
"103";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,79411764705882;4,08088235294118;1000;3000;52,9195459852367;1956,73617067593;16,9741939952646;52,9195459852367;-1
"104";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,02205882352941;3,72794117647059;1000;3000;53,699606270869;2302,88407907106;15,6019126327525;53,699606270869;-1
"105";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,77941176470588;3,55882352941176;1000;3000;53,4132833285815;1610,3238416179;18,8517470571464;53,4132833285815;-1
"106";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,39705882352941;3,68382352941176;1000;3000;53,4187374951244;1403,03247146385;53,4187374951244;8,67187296998773;1
"107";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,80882352941176;3,77205882352941;1000;3000;52,612010694476;1691,49366086201;52,612010694476;23,0392465132673;1
"108";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,69852941176471;3,69117647058824;1000;3000;54,4318319241587;1426,65647607248;18,3795796107549;54,4318319241587;-1
"109";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,625;3,79411764705882;1000;3000;52,5885627879062;1645,96967913903;52,5885627879062;16,0497561755298;1
"110";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,52205882352941;3,99264705882353;1000;3000;53,3182603861287;1665,59848705738;53,3182603861287;9,06061941202187;1
"111";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,80147058823529;3,83088235294118;1000;3000;52,5120570816184;1744,8693559087;52,5120570816184;13,2149547622616;1
"112";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,67647058823529;3,58823529411765;1000;3000;0;0;0;0;0
"113";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,04411764705882;3,69117647058824;1000;3000;52,9595114229292;1925,2368143566;52,9595114229292;19,2580041537924;1
"114";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,80882352941176;3,44852941176471;1000;3000;53,6613308242786;1483,82548870173;53,6613308242786;13,9247757202242;1
"115";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,02941176470588;4,00735294117647;1000;3000;53,2109122580778;1389,71989756783;53,2109122580778;23,5648325714344;1
"116";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,55147058823529;3,52941176470588;1000;3000;53,2741028769396;1747,23157229029;53,2741028769396;12,4306240046192;1
"117";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,73529411764706;3,56617647058824;1000;3000;52,9558192866829;1485,85048877718;52,9558192866829;16,9858288278039;1
"118";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,72794117647059;3,79411764705882;1000;3000;53,9571292845993;2140,68664012612;24,4334170345355;53,9571292845993;-1
"119";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,51470588235294;3,66176470588235;1000;3000;54,1275901022945;1677,47839437952;14,1059780266586;54,1275901022945;-1
"120";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,45588235294118;3,75;1000;3000;53,0002090995213;1540,88766211207;24,666763983425;53,0002090995213;-1
"121";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,47058823529412;3,41176470588235;1000;3000;53,2651483314816;2106,35400402895;53,2651483314816;15,4188587275341;1
"122";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,78676470588235;3,92647058823529;1000;3000;53,1144036967068;2128,62475189123;53,1144036967068;22,5736215711004;1
"123";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,69852941176471;3,80147058823529;1000;3000;52,6845593763721;1447,75989246836;14,8597475164126;52,6845593763721;-1
"124";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,82352941176471;3,71323529411765;1000;3000;54,3610966864263;1852,65162541208;16,7264912881312;54,3610966864263;-1
"125";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,00735294117647;3,55882352941176;1000;3000;52,6841916170277;2334,10286444057;33,6208328082348;52,6841916170277;-1
"126";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,97058823529412;3,67647058823529;1000;3000;52,898930702756;1987,73001258835;19,2678224414012;52,898930702756;-1
