"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"to_A";"to_B";"fixed_for";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_10";"time_10";"poolA_10";"poolB_10";"dec_10";"bound_15";"time_15";"poolA_15";"poolB_15";"dec_15";"bound_20";"time_20";"poolA_20";"poolB_20";"dec_20";"bound_25";"time_25";"poolA_25";"poolB_25";"dec_25";"bound_30";"time_30";"poolA_30";"poolB_30";"dec_30";"bound_35";"time_35";"poolA_35";"poolB_35";"dec_35";"bound_40";"time_40";"poolA_40";"poolB_40";"dec_40";"bound_45";"time_45";"poolA_45";"poolB_45";"dec_45";"bound_50";"time_50";"poolA_50";"poolB_50";"dec_50";"bound_55";"time_55";"poolA_55";"poolB_55";"dec_55";"bound_60";"time_60";"poolA_60";"poolB_60";"dec_60";"bound_65";"time_65";"poolA_65";"poolB_65";"dec_65"
"11";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,19047619047619;3,53571428571429;1000;3500;16,9634986077219;1030,21075081916;11,0915183204335;16,9634986077219;-1;16,9634986077219;1030,21075081916;11,0915183204335;16,9634986077219;-1;20,4351543218539;1059,12333557454;10,217577160927;20,4351543218539;-1;25,4173696945589;1150,49042334108;25,4173696945589;18,3941491210624;1;30,9863031605098;1188,8551705762;30,9863031605098;15,4931515802549;1;35,9446828094987;1217,91342561351;35,9446828094987;13,6932124988566;1;40,3997314687908;1266,30561768904;40,3997314687908;14,81323487189;1;45,0460533639492;1313,8391280272;45,0460533639492;20,3433789385577;1;50,5710845016847;1408,23472664338;50,5710845016847;21,6234982007203;1;55,0435021471766;1466,21539129641;55,0435021471766;15,1960588749874;1;60,2909256988874;2011,9741118219;60,2909256988874;12,2625611590957;1;65,1370476243735;2586,67246734913;65,1370476243735;5,7579710607181;1
"12";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,26190476190476;3,7202380952381;1000;3500;25,8719849376256;1030,01879673997;5,74932998613902;25,8719849376256;-1;25,8719849376256;1030,01879673997;5,74932998613902;25,8719849376256;-1;25,8719849376256;1030,01879673997;5,74932998613902;25,8719849376256;-1;25,8719849376256;1030,01879673997;5,74932998613902;25,8719849376256;-1;31,6813455041117;1080,72114836228;12,5405325953776;31,6813455041117;-1;35,3929797322363;1247,75947317757;27,1460718334628;35,3929797322363;-1;40,9826023567878;1315,24334610353;24,0132435684303;40,9826023567878;-1;45,5697913164491;1381,8418725196;21,7332850893834;45,5697913164491;-1;50,2785265973709;1595,34175324244;22,7286490097704;50,2785265973709;-1;55,1670349262229;1707,56226216928;9,42727812030392;55,1670349262229;-1;60,625167732118;2418,49934529709;15,425338535391;60,625167732118;-1;65,296969993726;3142,93321265355;10,7706342257692;65,296969993726;-1
"13";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,24404761904762;3,56547619047619;1000;3500;14,7898709866137;1030,03597494721;11,0924032399603;14,7898709866137;-1;16,4666470500075;1040,43763234558;12,1853188170056;16,4666470500075;-1;20,189663842679;1050,45048317771;13,025589575922;20,189663842679;-1;25,7330979531795;1069,72323681485;13,5437357648313;25,7330979531795;-1;30,3366230144149;1078,79568319818;12,9017822015328;30,3366230144149;-1;35,334673790739;1299,57640562949;30,1383982332774;35,334673790739;-1;40,4026765266648;1365,31936751796;31,1579963044618;40,4026765266648;-1;45,3393593230141;2111,14814078986;21,8044247125946;45,3393593230141;-1;50,5320010768673;2207,34632570241;20,4278302225634;50,5320010768673;-1;55,0108998891796;2291,54409597605;24,9720532391671;55,0108998891796;-1;60,085602928479;3176,18266890635;15,2115450451845;60,085602928479;-1;0;0;0;0;0
"14";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,23809523809524;3,25595238095238;1000;3500;11,5146117583293;1030,01926772939;11,5146117583293;7,03670718564571;1;15,1718302322003;1050,14475795037;15,1718302322003;11,1260088369469;1;20,8382914209008;1090,83675218287;20,8382914209008;14,5537273415815;1;25,9328185360981;1138,97308665853;25,9328185360981;15,9054620354735;1;31,6005569430201;1187,16212487225;31,6005569430201;10,5335189810067;1;35,8238577071461;1208,15716038009;35,8238577071461;10,1448092622007;1;40,7869551883359;1306,58228357217;40,7869551883359;12,5759778497369;1;45,2272451211497;1355,1613623686;45,2272451211497;8,19334150745466;1;50,5779577712598;1450,40460811829;50,5779577712598;7,51834507410619;1;55,416043012476;1632,69563814762;55,416043012476;10,1992717200876;1;60,5098244344853;1744,88777982102;60,5098244344853;11,8921042241185;1;66,5088653436866;1898,17251350958;66,5088653436866;4,1139504336301;1
"15";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,26190476190476;3,48809523809524;1000;3500;25,8089001498658;1030,02413816716;25,8089001498658;6,6911963351504;1;25,8089001498658;1030,02413816716;25,8089001498658;6,6911963351504;1;25,8089001498658;1030,02413816716;25,8089001498658;6,6911963351504;1;25,8089001498658;1030,02413816716;25,8089001498658;6,6911963351504;1;30,6388758310818;1061,48804110747;30,6388758310818;6,31729398579006;1;35,1065368740774;1089,6229615727;35,1065368740774;9,12769958726013;1;40,9065838592597;1147,57853464038;40,9065838592597;15,7333014843307;1;45,049903450726;1244,43798419318;45,049903450726;18,7707931044692;1;50,0162193580819;1371,54872287027;50,0162193580819;12,1567199828671;1;55,1880203826103;1419,58173928904;55,1880203826103;13,4604927762464;1;60,5328823385366;1657,4432591476;60,5328823385366;9,33935898937422;1;65,3051247597606;1857,08640503787;65,3051247597606;6,83823295913723;1
"16";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,3452380952381;3,64880952380952;1000;3500;15,572418629307;1030,05659428433;10,7276661668559;15,572418629307;-1;15,572418629307;1030,05659428433;10,7276661668559;15,572418629307;-1;22,0860834053573;1080,0770598018;15,7279684856332;22,0860834053573;-1;25,7940385289575;1128,83323494841;22,0109128780437;25,7940385289575;-1;31,5195311423421;1236,17357251107;31,5195311423421;24,8838403755333;1;35,4347067214238;1264,81182654576;35,4347067214238;24,7698920771118;1;40,5324812126206;1303,56111116864;40,5324812126206;20,7771542350408;1;45,4520101396783;1410,7650854671;45,4520101396783;22,5525241151076;1;50,2285991519897;1566,0115496599;50,2285991519897;19,476395589547;1;55,8807087506259;1651,80787183864;55,8807087506259;19,7626896800994;1;60,9590589793199;2179,937997704;60,9590589793199;7,61988237241499;1;65,2597086934689;2366,12226947504;65,2597086934689;3,7584125425558;1
"17";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,0952380952381;3,125;1000;3500;11,2614371791515;1030,05905929237;9,55515881867402;11,2614371791515;-1;15,3388069753628;1070,88350394724;11,7488734279375;15,3388069753628;-1;20,3222274021814;1111,79906790218;15,4055594822988;20,3222274021814;-1;25,9414514843053;1141,12266177037;15,4974904971175;25,9414514843053;-1;31,0941063892294;1160,30088078402;17,2369502809859;31,0941063892294;-1;36,7353877832719;1228,24776388186;19,3881213300602;36,7353877832719;-1;40,1444042179366;1256,69657333967;20,2467429968724;40,1444042179366;-1;45,0301053830756;1678,96385202266;45,0301053830756;29,5818210545752;1;50,8703529348841;1832,63243630437;50,8703529348841;25,0769345453654;1;56,1724172114912;2080,30988079723;56,1724172114912;13,1181094086716;1;61,0046592569154;2245,28172771487;61,0046592569154;3,50601489982272;1;65,1606446913634;2417,88453002478;65,1606446913634;6,51606446913634;1
"18";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,11309523809524;3,48214285714286;1000;3500;12,7465334122651;1030,03987137191;12,7465334122651;7,19035218127777;1;16,9037904854504;1038,4148131949;16,9037904854504;6,55453100456239;1;20,0312305706357;1059,23797868604;20,0312305706357;8,48780956382869;1;26,0192838571586;1110,2039045855;26,0192838571586;10,6004489788424;1;30,1563447239078;1128,24731572242;30,1563447239078;13,8922486930362;1;36,3410780251474;1207,6550478563;36,3410780251474;16,4880816965947;1;40,2311545631651;1226,83538764818;40,2311545631651;15,0429534453574;1;45,5055983193186;1355,30385545225;45,5055983193186;19,6501447287967;1;50,3938294858866;1413,77333137993;50,3938294858866;24,8653763910625;1;55,0962198219618;1907,23056466799;55,0962198219618;18,4794774558133;1;60,2353666592261;2272,04571094749;60,2353666592261;9,24065283976764;1;65,1440304403971;2570,05944653651;65,1440304403971;13,6270675921239;1
"19";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,25;3,28571428571429;1000;3500;18,9279408742531;1030,00008830046;17,2962218333692;18,9279408742531;-1;18,9279408742531;1030,00008830046;17,2962218333692;18,9279408742531;-1;20,6133844299258;1050,18475507169;20,2913002982082;20,6133844299258;-1;26,5000273435636;1080,9290345519;26,5000273435636;22,6686980890725;1;30,3496128671417;1100,16777610309;30,3496128671417;23,0123438223382;1;35,7485177340424;1130,19596166433;35,7485177340424;16,7263706829006;1;40,0597702016425;1150,34738160165;40,0597702016425;14,4215172725913;1;45,9815272627281;1236,25448738125;45,9815272627281;21,4349976713469;1;50,0547634379919;1274,3199124403;50,0547634379919;20,0924050420108;1;55,6366244133238;1331,96646640356;55,6366244133238;12,6291724128404;1;60,11210309079;1818,17881905624;60,11210309079;13,1606379547883;1;65,6588842551961;2085,28088438419;65,6588842551961;6,18774825441638;1
"20";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,03571428571429;3,31547619047619;1000;3500;15,6188583075442;1030,10765676446;15,6188583075442;8,97253562348281;1;15,6188583075442;1030,10765676446;15,6188583075442;8,97253562348281;1;21,0824297991709;1071,22806542994;21,0824297991709;11,9571989905745;1;25,0590595870608;1100,04886649628;25,0590595870608;13,38771676569;1;30,159470187608;1129,09164592098;30,159470187608;17,6212634804002;1;35,5048703509958;1312,87773833424;35,5048703509958;31,0236731222294;1;40,3479506983326;1361,73786689613;40,3479506983326;24,0731470553077;1;45,3637827674129;1456,21514960093;45,3637827674129;25,8715323595402;1;50,4274771765111;1550,18036109343;50,4274771765111;25,3951323910488;1;55,7296250444143;1753,44422865417;55,7296250444143;16,2544739712875;1;60,7422576759203;1878,00283698849;60,7422576759203;11,5014925776891;1;65,3987001251972;2331,14706795221;65,3987001251972;4,10881885603333;1
"21";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,26190476190476;3,44047619047619;1000;3500;19,6330375505339;1030,01879303814;7,78551489072897;19,6330375505339;-1;19,6330375505339;1030,01879303814;7,78551489072897;19,6330375505339;-1;22,0026634548896;1040,40933553431;8,66771590647164;22,0026634548896;-1;25,367874395514;1156,29892460917;20,5028025936346;25,367874395514;-1;30,2930733075438;1184,83842560232;26,1147183685722;30,2930733075438;-1;35,0837390551573;1225,59093760268;22,0897616273213;35,0837390551573;-1;40,6836638610026;1501,6435434191;40,6836638610026;31,8393891086107;1;46,1044873046256;1595,03262792178;46,1044873046256;31,468142128554;1;50,1541359322447;1746,55736492529;50,1541359322447;26,4702384086847;1;56,4945516162278;1860,73094418656;56,4945516162278;24,0186417051029;1;61,1905952825011;2032,83721619147;61,1905952825011;21,1945078632127;1;65,2341093908287;2489,85768342561;65,2341093908287;11,5119016572051;1
"22";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,0297619047619;3,2202380952381;1000;3500;21,2376772818252;1030,07921339969;21,2376772818252;13,0693398657386;1;21,2376772818252;1030,07921339969;21,2376772818252;13,0693398657386;1;21,2376772818252;1030,07921339969;21,2376772818252;13,0693398657386;1;25,712152197255;1040,32090999524;25,712152197255;13,0147930874995;1;31,6400032670549;1218,9461146342;31,6400032670549;19,4707712412646;1;36,4261318031769;1268,1510957234;36,4261318031769;18,0459735538675;1;40,5667339731626;1306,10178111474;40,5667339731626;18,8599728120844;1;46,0269308253067;1326,35029257142;46,0269308253067;17,5498369333903;1;51,6918321213688;1492,16085318464;51,6918321213688;9,92757040741519;1;55,3818303359681;1720,425372544;55,3818303359681;8,65341098999502;1;60,2000000000003;1852,96491517325;60,2000000000003;12,6000000000001;1;65,655690508493;1948,15859476492;65,655690508493;7,1438834232039;1
"23";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;3,99404761904762;3,42261904761905;1000;3500;17,5884293806667;1030,03609306788;17,5884293806667;15,959871104679;1;17,5884293806667;1030,03609306788;17,5884293806667;15,959871104679;1;20,6675839230284;1049,7434366093;20,3342357952377;20,6675839230284;-1;25,9611481497445;1107,55809834554;24,253177876735;25,9611481497445;-1;31,4848998170572;1183,30436042382;31,4848998170572;29,0360742757305;1;35,8704870110279;1252,16196010585;35,8704870110279;34,1942960292041;1;40,3623527871507;1368,37564073784;40,3623527871507;24,6278762769055;1;45,0179491200129;1470,26454714456;45,0179491200129;19,9316110607691;1;51,8000000000002;1528,53324397567;51,8000000000002;14,7000000000001;1;55,0248979989673;1596,13406890172;55,0248979989673;13,4207068290164;1;61,7863496777477;1783,1711698479;61,7863496777477;8,48713594474557;1;65,310000388011;2239,74471526468;65,310000388011;4,51611704810715;1
"24";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,01190476190476;3,2202380952381;1000;3500;19,0198289161731;1030,14355363292;9,84955426016104;19,0198289161731;-1;19,0198289161731;1030,14355363292;9,84955426016104;19,0198289161731;-1;20,2185168160017;1041,03344943767;12,0658890676139;20,2185168160017;-1;25,7886666215827;1120,87043264786;18,0520666351079;25,7886666215827;-1;30,736446841731;1200,73776301828;22,234876438699;30,736446841731;-1;36,1141615084562;1289,52848290147;19,419879301717;36,1141615084562;-1;40,5587768835794;1346,74840588886;22,8356138756287;40,5587768835794;-1;46,0608212213988;1395,06475645599;25,8219755332084;46,0608212213988;-1;50,1176508185551;1643,58096858331;20,3274387935398;50,1176508185551;-1;55,0347434643293;1702,41866563362;13,3516241540681;55,0347434643293;-1;61,1800341750502;2241,08837826836;16,0640313197059;61,1800341750502;-1;65,323079300493;3534,34133972941;6,56687040586967;65,323079300493;-1
"25";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,17857142857143;3,28571428571429;1000;3500;13,2248943670692;1030,01567271159;12,233027289539;13,2248943670692;-1;16,6788800367931;1049,70949239012;14,0102592309062;16,6788800367931;-1;20,8035088201204;1068,95092178041;16,3699741535374;20,8035088201204;-1;27,0658112590844;1099,57254426332;20,2993584443133;27,0658112590844;-1;30,4779464339288;1138,36160694113;24,382357147143;30,4779464339288;-1;35,0712177395985;1157,00714783433;23,848428062927;35,0712177395985;-1;40,4057611118546;1319,16190824713;19,5062295022746;40,4057611118546;-1;46,4796413465631;1735,12336915489;28,095902605012;46,4796413465631;-1;50,1425677424659;1791,27917559911;24,0119338485048;50,1425677424659;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"26";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,17857142857143;3,44642857142857;1000;3500;14,8772038800493;1030,03685316724;11,5711585733717;14,8772038800493;-1;15,6409124128869;1040,08298172394;13,0340936774057;15,6409124128869;-1;20,0516340301523;1059,78787205183;15,3729194231168;20,0516340301523;-1;25,7370361971282;1090,00740914568;17,9181897574943;25,7370361971282;-1;30,6523012073823;1168,84237973558;30,6523012073823;24,7195977478889;1;36,436899410501;1286,34780780809;35,1119212501192;36,436899410501;-1;41,1299389169078;1324,31178173335;33,3961042487713;41,1299389169078;-1;46,0975605673915;1382,38649650656;33,7131413104804;46,0975605673915;-1;50,4262387978894;1428,66317713077;31,8665814625551;50,4262387978894;-1;55,0716172604116;1570,57958540706;24,8162225926546;55,0716172604116;-1;60,7015931422291;1944,29579529768;12,7792827667851;60,7015931422291;-1;65,5067404370251;2495,01408718401;11,2193864836894;65,5067404370251;-1
"27";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,2797619047619;3,58928571428571;1000;3500;23,8000334811321;1030,05068579457;23,8000334811321;13,9400196103774;1;23,8000334811321;1030,05068579457;23,8000334811321;13,9400196103774;1;23,8000334811321;1030,05068579457;23,8000334811321;13,9400196103774;1;25,6058526401462;1039,12122897705;25,6058526401462;15,2251015698167;1;31,6004298915318;1067,33128936787;31,6004298915318;13,3424037319801;1;35,2237775585525;1086,86280181292;35,2237775585525;13,2525103685643;1;40,5145743600075;1125,61823090808;40,5145743600075;12,7235853362007;1;45,0033533735202;1174,09577447578;45,0033533735202;15,1156301407243;1;50,6705243569304;1222,1762990498;50,6705243569304;15,3345007922289;1;56,1338200759843;1604,24937910391;56,1338200759843;23,2158391672281;1;60,2764676583731;1716,68341431005;60,2764676583731;22,2988088447161;1;65,4192678565872;2241,6242557427;65,4192678565872;13,0838535713174;1
