"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"to_A";"to_B";"fixed_for";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_50";"time_50";"poolA_50";"poolB_50";"dec_50"
"1";800;2;100;0,55;0,36;0,36;0,165941095980816;0,006;0,07;65000;50;50;30;8,247;6,753;4,11309523809524;3,44642857142857;1000;3500;50,5594409580452;1640,1587917268;23,6997379490837;50,5594409580452;-1
"2";800;2;100;0,55;0,36;0,36;0,12269018322695;0,006;0,07;65000;50;50;30;8,247;6,753;4,05952380952381;3,43452380952381;1000;3500;51,2893736618331;1393,96110284109;51,2893736618331;16,6523940460497;1
"3";800;2;100;0,55;0,36;0,36;0,135093779978342;0,006;0,07;65000;50;50;30;8,247;6,753;4,11309523809524;3,54761904761905;1000;3500;50,0691384928715;1343,42383784484;50,0691384928715;18,2684694501018;1
"4";800;2;100;0,55;0,36;0,36;0,180459869746119;0,006;0,07;65000;50;50;30;8,247;6,753;3,89880952380952;3,39285714285714;1000;3500;50,8852576818514;2147,2011881053;50,8852576818514;37,8586317152975;1
"5";800;2;100;0,55;0,36;0,36;0,156687737931497;0,006;0,07;65000;50;50;30;8,247;6,753;4,33928571428571;3,375;1000;3500;50,7292095965876;1600,23475039534;50,7292095965876;24,5719608983471;1
"6";800;2;100;0,55;0,36;0,36;0,176281404239126;0,006;0,07;65000;50;50;30;8,247;6,753;3,93452380952381;3,17857142857143;1000;3500;50,3259388926239;1495,18447208331;50,3259388926239;33,6827150068743;1
"7";800;2;100;0,55;0,36;0,36;0,159440408740193;0,006;0,07;65000;50;50;30;8,247;6,753;4,25;3,41666666666667;1000;3500;52,230434179443;1649,94906268736;27,0824473523038;52,230434179443;-1
"8";800;2;100;0,55;0,36;0,36;0,175948693719693;0,006;0,07;65000;50;50;30;8,247;6,753;4,03571428571429;3,39285714285714;1000;3500;50,8034942056146;1285,41233444149;50,8034942056146;7,55754459257076;1
"9";800;2;100;0,55;0,36;0,36;0,195895123295486;0,006;0,07;65000;50;50;30;8,247;6,753;4,31547619047619;3,42261904761905;1000;3500;50,6504409930656;1573,09681205243;50,6504409930656;38,9618776869735;1
"10";800;2;100;0,55;0,36;0,36;0,107598125515506;0,006;0,07;65000;50;50;30;8,247;6,753;4,08928571428571;3,39285714285714;1000;3500;52,0448106265707;1861,85777984214;52,0448106265707;17,1441729122821;1
