"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"to_A";"to_B";"fixed_for";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_50";"time_50";"poolA_50";"poolB_50";"dec_50"
"1";800;2;100;0,55;0,36;0,36;0,138869940419681;0,006;0,07;65000;50;50;30;8,247;6,753;4,05357142857143;3,51190476190476;1000;3500;51,8805268503474;1586,58291354829;51,8805268503474;34,092917644514;1
"2";800;2;100;0,55;0,36;0,36;0,173380316607654;0,006;0,07;65000;50;50;30;8,247;6,753;4,10714285714286;3,55952380952381;1000;3500;50,3240938252943;1205,82891175044;50,3240938252943;19,4802943839849;1
"3";800;2;100;0,55;0,36;0,36;0,136615079757757;0,006;0,07;65000;50;50;30;8,247;6,753;4,08333333333333;3,5;1000;3500;51,9522971727887;1762,67654461809;51,9522971727887;12,0734211739579;1
"4";800;2;100;0,55;0,36;0,36;0,182518739416264;0,006;0,07;65000;50;50;30;8,247;6,753;4,05357142857143;3,5952380952381;1000;3500;50,0197870559252;1659,01004285205;50,0197870559252;46,2993070269721;1
"5";800;2;100;0,55;0,36;0,36;0,10661654251162;0,006;0,07;65000;50;50;30;8,247;6,753;4,18452380952381;3,13690476190476;1000;3500;52,3755120920024;1458,9076740217;52,3755120920024;3,42934900602397;1
"6";800;2;100;0,55;0,36;0,36;0,178326349821873;0,006;0,07;65000;50;50;30;8,247;6,753;4,32738095238095;3,58333333333333;1000;3500;50,6505737927981;1211,55484049184;29,8184829586634;50,6505737927981;-1
"7";800;2;100;0,55;0,36;0,36;0,134991996316239;0,006;0,07;65000;50;50;30;8,247;6,753;4,125;3,44047619047619;1000;3500;50,7795850391042;1656,15519817922;50,7795850391042;11,7183657782548;1
"8";800;2;100;0,55;0,36;0,36;0,109012298332527;0,006;0,07;65000;50;50;30;8,247;6,753;3,9047619047619;3,69642857142857;1000;3500;50,2641643785524;1426,65832252918;50,2641643785524;9,38668129960919;1
"9";800;2;100;0,55;0,36;0,36;0,160908097657375;0,006;0,07;65000;50;50;30;8,247;6,753;3,98214285714286;3,11904761904762;1000;3500;50,3378309191898;1361,84098397882;50,3378309191898;18,0314618217993;1
"10";800;2;100;0,55;0,36;0,36;0,148577753268182;0,006;0,07;65000;50;50;30;8,247;6,753;3,875;3,50595238095238;1000;3500;50,067474399302;1831,23926750938;50,067474399302;13,5520983336457;1
"11";800;2;100;0,55;0,36;0,36;0,116158275981434;0,006;0,07;65000;50;50;30;8,247;6,753;3,92857142857143;3,33928571428571;1000;3500;51,4929201916165;1497,00981817214;11,7607286857396;51,4929201916165;-1
"12";800;2;100;0,55;0,36;0,36;0,181776971719228;0,006;0,07;65000;50;50;30;8,247;6,753;4,08928571428571;3,52380952380952;1000;3500;50,6125364952195;1588,71439611803;37,7293453873455;50,6125364952195;-1
"13";800;2;100;0,55;0,36;0,36;0,102418829500675;0,006;0,07;65000;50;50;30;8,247;6,753;4,08928571428571;3,18452380952381;1000;3500;50,835121377133;1750,83367321059;50,835121377133;20,1535688299876;1
"14";800;2;100;0,55;0,36;0,36;0,111075300490484;0,006;0,07;65000;50;50;30;8,247;6,753;4,14285714285714;3,5952380952381;1000;3500;50,6853558918108;1453,00480719102;50,6853558918108;15,64362836167;1
"15";800;2;100;0,55;0,36;0,36;0,107965544122271;0,006;0,07;65000;50;50;30;8,247;6,753;4,20833333333333;3,26785714285714;1000;3500;50,5211135581204;1613,43046545226;50,5211135581204;7,84489340964602;1
"16";800;2;100;0,55;0,36;0,36;0,104846818069927;0,006;0,07;65000;50;50;30;8,247;6,753;4,24404761904762;3,51190476190476;1000;3500;50,4618402023472;1882,87779680234;50,4618402023472;6,94983427936519;1
"17";800;2;100;0,55;0,36;0,36;0,13724451106973;0,006;0,07;65000;50;50;30;8,247;6,753;3,95833333333333;3,22619047619048;1000;3500;50,3462806179459;1403,23301128389;50,3462806179459;14,4326004438112;1
"18";800;2;100;0,55;0,36;0,36;0,177893623849377;0,006;0,07;65000;50;50;30;8,247;6,753;4,2202380952381;3,20238095238095;1000;3500;52,4031752853599;1599,17084996981;52,4031752853599;32,118075174898;1
"19";800;2;100;0,55;0,36;0,36;0,193331654137;0,006;0,07;65000;50;50;30;8,247;6,753;4,0952380952381;3,35714285714286;1000;3500;51,3463920544711;1138,7041064661;51,3463920544711;14,8522621645164;1
"20";800;2;100;0,55;0,36;0,36;0,182615536032245;0,006;0,07;65000;50;50;30;8,247;6,753;4,10119047619048;3,29761904761905;1000;3500;51,2476915383571;1379,05909391027;51,2476915383571;9,988956825273;1
"21";800;2;100;0,55;0,36;0,36;0,123625038284808;0,006;0,07;65000;50;50;30;8,247;6,753;4,33928571428571;3,23214285714286;1000;3500;50,1944710974156;1693,97722042253;50,1944710974156;16,4097309356935;1
