"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"to_A";"to_B";"fixed_for";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_50";"time_50";"poolA_50";"poolB_50";"dec_50"
"1";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;1,0902792820707;10,8890668768436;0,592592592592593;5,48148148148148;200;971,1707202252;50,5078517647192;573,057143587181;3,17881584533198;50,5078517647192;-1
"2";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;1,85027771163732;4,71879974473268;0,794642857142857;2,4375;200;1852,81799191143;51,7723669013941;824,671781612655;3,59530325704126;51,7723669013941;-1
"3";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;15,2369491476566;3,8269500574097;7,95;2;200;1667,9588690633;50,6301791998629;479,745456603557;50,6301791998629;12,912394695267;1
"4";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;5,15528412535787;3,5016901884228;2,50847457627119;1,54237288135593;200;1934,82082830742;51,6009804136394;835,47339462205;51,6009804136394;4,99364326583607;1
"5";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;17,1513452660292;1,81036942172796;8,50909090909091;1,01818181818182;200;1805,51873594522;50,4697189245336;511,615288924848;50,4697189245336;3,55420555806574;1
"6";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;9,10498280543834;9,89308748394251;4,66666666666667;5,22916666666667;200;890,57385623455;50,3059681563962;527,011702192607;19,5634320608208;50,3059681563962;-1
"7";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;8,44878778327256;9,3318516947329;4,31818181818182;4,90909090909091;200;1821,60264176782;50,0556138246514;685,896166774529;50,0556138246514;30,8562003028673;1
"8";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;14,1629777476192;16,7876951070502;6,84677419354839;8,66935483870968;200;2025,02952904906;50,0382773055312;666,169387171339;38,1773523145905;50,0382773055312;-1
"9";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;1,71960984356701;16,7021985491738;0,931034482758621;8,06896551724138;200;1043,82118587382;50,4273107320325;552,799497896784;5,110876087706;50,4273107320325;-1
"10";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;50000;50;50;30;6,70833112671971;19,166885255836;3,71052631578947;9,62280701754386;200;1883,10167780146;50,0637808703822;502,885237435583;16,8022278263611;50,0637808703822;-1
