"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"threshold_level";"time_bins";"to_A";"to_B";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_th";"time_th";"poolA_th";"poolB_th";"dec_th"
"1";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,80882352941176;3,67647058823529;1000;3000;53,2211574384693;1949,03873883256;53,2211574384693;14,119898912247;1
"2";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,82352941176471;3,78676470588235;1000;3000;54,5149929283363;2669,33771173711;54,5149929283363;12,4509551749904;1
"3";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,80147058823529;4,29411764705882;1000;3000;53,6102136016608;1376,10786398748;13,2370897781878;53,6102136016608;-1
"4";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,65441176470588;4,00735294117647;1000;3000;53,7308471344352;1839,78804825029;33,2282870436638;53,7308471344352;-1
"5";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,72058823529412;3,61029411764706;1000;3000;53,6536288107688;1523,21490112896;14,9415168840116;53,6536288107688;-1
"6";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,69852941176471;3,58088235294118;1000;3000;52,8333407142423;1907,13703671976;52,8333407142423;10,8968765223125;1
"7";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,78676470588235;3,66176470588235;1000;3000;53,544967934378;1519,25197495192;53,544967934378;9,48898165925687;1
"8";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,95588235294118;3,73529411764706;1000;3000;52,6818086357897;1600,22548889348;52,6818086357897;19,8412006550377;1
"9";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,77941176470588;3,70588235294118;1000;3000;52,8307566489139;1703,21920831697;52,8307566489139;15,988255301645;1
"10";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,02205882352941;3,55882352941176;1000;3000;53,1032504263533;1619,23146973109;53,1032504263533;10,755088693945;1
"11";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,86764705882353;3,94117647058824;1000;3000;53,308774122357;1661,38033776904;13,6779091498153;53,308774122357;-1
"12";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,96323529411765;3,79411764705882;1000;3000;52,9529561939218;1518,61310057227;52,9529561939218;20,0736696682841;1
"13";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,83088235294118;3,58823529411765;1000;3000;52,5000000000002;1527,59212886991;52,5000000000002;10,85;1
"14";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,29411764705882;3,58823529411765;1000;3000;55,0119358619475;1403,33379618312;55,0119358619475;15,4824011108475;1
"15";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,71323529411765;3,55882352941176;1000;3000;52,623818547622;1733,73093210449;27,734174639963;52,623818547622;-1
"16";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,01470588235294;3,77205882352941;1000;3000;53,4312909476077;1439,82151698738;53,4312909476077;18,4954468664796;1
"17";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,69117647058824;3,66176470588235;1000;3000;53,3272678770174;1309,51356551384;53,3272678770174;15,6426652439251;1
"18";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,68382352941176;3,84558823529412;1000;3000;53,4457801349026;1562,62091042089;53,4457801349026;11,4017664287792;1
"19";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,80147058823529;3,44852941176471;1000;3000;52,9292922949878;1435,04271094541;52,9292922949878;20,0272997872927;1
"20";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,75;3,79411764705882;1000;3000;53,602278601097;1722,91980417595;28,4200000636689;53,602278601097;-1
"21";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,77941176470588;3,70588235294118;1000;3000;53,6257839478128;2151,1005716065;20,2428455961942;53,6257839478128;-1
"22";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,72794117647059;3,72794117647059;1000;3000;52,8679173625399;1588,97606046884;7,70261047666144;52,8679173625399;-1
"23";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,54411764705882;3,57352941176471;1000;3000;53,2733840969304;1612,60621029455;53,2733840969304;16,8412633596748;1
"24";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,80147058823529;3,86029411764706;1000;3000;53,0568102989683;1809,5240154522;53,0568102989683;7,97586037174033;1
"25";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,94852941176471;3,89705882352941;1000;3000;54,621800083336;1634,94118337645;10,5719613064521;54,621800083336;-1
"26";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,38970588235294;3,42647058823529;1000;3000;53,9474843359144;2343,72176184483;53,9474843359144;19,4344974626276;1
"27";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,51470588235294;3,78676470588235;1000;3000;53,1620890345349;1436,70363985204;22,585201223822;53,1620890345349;-1
"28";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,86029411764706;3,54411764705882;1000;3000;53,7355241152965;1597,63416262458;53,7355241152965;21,1475288453748;1
"29";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,09558823529412;3,74264705882353;1000;3000;53,3480185482592;2172,8229193345;53,3480185482592;32,8295498758518;1
"30";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,85294117647059;3,49264705882353;1000;3000;54,3326226851525;2335,08179476751;54,3326226851525;11,8114397141636;1
"31";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,66176470588235;3,80882352941176;1000;3000;53,0105944301555;1441,24572419811;21,5576417349299;53,0105944301555;-1
"32";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,77205882352941;3,89705882352941;1000;3000;53,3247427654909;1487,97169340756;22,9498892914771;53,3247427654909;-1
"33";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,90441176470588;3,86764705882353;1000;3000;53,7160389525091;1400,20392256893;53,7160389525091;20,4969096002995;1
"34";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,80147058823529;3,77941176470588;1000;3000;53,4192155402514;1554,1261788095;53,4192155402514;11,8709367867225;1
"35";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,76470588235294;3,63235294117647;1000;3000;52,5248004826842;1745,40608991057;18,6601264872694;52,5248004826842;-1
"36";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,03676470588235;3,59558823529412;1000;3000;52,7293129145408;1714,58539928237;52,7293129145408;14,4126788633078;1
"37";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,53676470588235;3,84558823529412;1000;3000;52,641655244041;2990,35273578969;52,641655244041;25,1166067504248;1
"38";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,73529411764706;3,58088235294118;1000;3000;53,5565865003968;1627,41272040879;53,5565865003968;15,4018941569769;1
"39";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,77941176470588;3,79411764705882;1000;3000;53,8543253719148;1435,82782621687;17,2333841190127;53,8543253719148;-1
"40";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,92647058823529;3,81617647058824;1000;3000;53,8627899269195;2555,28154592762;14,7202655700898;53,8627899269195;-1
"41";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,70588235294118;3,50735294117647;1000;3000;52,9133591544187;1536,85823262248;52,9133591544187;14,3672034790143;1
"42";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,83088235294118;3,69852941176471;1000;3000;53,7066987723276;1656,35097290303;53,7066987723276;12,92939044519;1
"43";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,63235294117647;3,44117647058824;1000;3000;53,4540971087252;1604,15696614531;23,7956948419486;53,4540971087252;-1
"44";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,66176470588235;3,59558823529412;1000;3000;52,9153045814217;2503,12422694707;52,9153045814217;20,4052481719208;1
"45";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,78676470588235;3,91176470588235;1000;3000;52,79135936232;1336,6461924204;52,79135936232;29,0891163833192;1
"46";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,60294117647059;3,88970588235294;1000;3000;52,5598978319138;1432,06766154486;52,5598978319138;27,2907161819552;1
"47";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,76470588235294;3,76470588235294;1000;3000;52,528932908332;1672,25322918465;52,528932908332;21,2202974000547;1
"48";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,97794117647059;3,51470588235294;1000;3000;54,2730125919473;1568,24213531325;54,2730125919473;8,12249168042749;1
"49";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,81617647058824;3,94852941176471;1000;3000;53,3823250723418;2784,05590264114;20,8738578808516;53,3823250723418;-1
"50";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,86029411764706;3,61764705882353;1000;3000;52,5528412143793;1606,19934457964;13,7393048926482;52,5528412143793;-1
"51";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,73529411764706;3,82352941176471;1000;3000;52,5741222274806;1856,20143385095;21,5407861904261;52,5741222274806;-1
"52";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,70588235294118;3,79411764705882;1000;3000;53,7310647953021;1605,09008704255;53,7310647953021;15,0446981426846;1
"53";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,97794117647059;3,65441176470588;1000;3000;53,2372423218127;1064,64397287978;8,81411296718753;53,2372423218127;-1
"54";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,75;3,79411764705882;1000;3000;53,3800656029097;1256,37714204244;53,3800656029097;14,6246755076465;1
"55";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,21323529411765;3,41911764705882;1000;3000;53,9807154775189;2025,41274401675;53,9807154775189;6,74758943468986;1
"56";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,59558823529412;3,66911764705882;1000;3000;54,3073301884359;2138,34047596146;16,3946657172637;54,3073301884359;-1
"57";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,52205882352941;3,98529411764706;1000;3000;52,5559321509596;2400,50740336674;12,9589969687298;52,5559321509596;-1
"58";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,61029411764706;3,61764705882353;1000;3000;52,5853126208441;1348,32324144977;52,5853126208441;13,8569404879251;1
"59";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,625;3,78676470588235;1000;3000;52,6062924613434;1794,5569887273;14,3471706712755;52,6062924613434;-1
"60";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,63970588235294;3,625;1000;3000;54,4729683350046;2878,02940801255;23,2966153885554;54,4729683350046;-1
"61";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,68382352941176;3,86764705882353;1000;3000;52,8500000000002;1380,62256216693;17,5000000000001;52,8500000000002;-1
"62";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,02941176470588;3,88235294117647;1000;3000;52,7814245376478;1766,37014151552;52,7814245376478;29,6895513024269;1
"63";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,47058823529412;3,52205882352941;1000;3000;53,9704737816119;1511,98472708081;15,0297521923476;53,9704737816119;-1
"64";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,91911764705882;3,77205882352941;1000;3000;52,5035190800053;1278,1824516932;52,5035190800053;15,4229087297516;1
"65";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,10294117647059;3,69852941176471;1000;3000;52,569645767226;1347,23652606294;52,569645767226;13,227201193044;1
"66";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,55882352941176;4,07352941176471;1000;3000;52,500662511;1356,7612499076;6,47735446564286;52,500662511;-1
"67";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,77205882352941;4,08088235294118;1000;3000;53,0343245211037;1897,25014686689;53,0343245211037;33,5523277582493;1
"68";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,89705882352941;3,88235294117647;1000;3000;53,144420619343;1807,7985826933;28,9878657923689;53,144420619343;-1
"69";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,68382352941176;3,72794117647059;1000;3000;53,132977345849;1708,59557377185;53,132977345849;23,5011245952794;1
"70";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,60294117647059;3,75735294117647;1000;3000;52,5466061211064;1781,17386133184;52,5466061211064;29,5124774104844;1
"71";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,91911764705882;3,78676470588235;1000;3000;53,5545974905563;1581,46160460047;53,5545974905563;15,5481089488712;1
"72";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,65441176470588;3,51470588235294;1000;3000;52,7576044709393;1194,46477614025;52,7576044709393;10,3511755607539;1
"73";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,875;3,69117647058824;1000;3000;52,6706276315769;1704,49155465279;52,6706276315769;22,1771063711903;1
"74";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,59558823529412;3,75;1000;3000;53,5504737105852;2129,05281165829;26,4033585656357;53,5504737105852;-1
"75";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,94117647058824;3,63235294117647;1000;3000;53,054650320249;1518,30435364516;12,1064302744192;53,054650320249;-1
"76";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,72794117647059;3,51470588235294;1000;3000;53,2395258272045;1438,20778463274;53,2395258272045;14,4261940951135;1
"77";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,91176470588235;3,66176470588235;1000;3000;53,125293690906;1460,25013705403;53,125293690906;20,9794153429056;1
"78";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,85294117647059;3,81617647058824;1000;3000;52,7307077039229;1751,435412236;52,7307077039229;19,3345928247717;1
"79";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,86764705882353;3,50735294117647;1000;3000;53,3867628370799;1684,82422115117;53,3867628370799;7,72261349215621;1
"80";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,57352941176471;3,67647058823529;1000;3000;52,5071872022204;1845,69468027034;16,4084960006939;52,5071872022204;-1
"81";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,75;4,09558823529412;1000;3000;53,024729430045;1713,53288389834;17,674909810015;53,024729430045;-1
"82";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,97794117647059;3,65441176470588;1000;3000;54,2360448840165;1687,65744363706;54,2360448840165;23,9819246085787;1
"83";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,02941176470588;3,75;1000;3000;55,4331276447652;2478,18470292458;55,4331276447652;23,375415271889;1
"84";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,91176470588235;3,91176470588235;1000;3000;53,1757126555596;2201,54165682604;53,1757126555596;25,2584635113908;1
"85";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,86764705882353;3,91911764705882;1000;3000;53,9103127750891;1346,84041340509;53,9103127750891;13,3069759381549;1
"86";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,71323529411765;3,78676470588235;1000;3000;52,6376690316993;2507,19614339714;12,2821227740632;52,6376690316993;-1
"87";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,69117647058824;3,83088235294118;1000;3000;53,1408569633697;1681,35154532209;53,1408569633697;10,6950152379109;1
"88";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,65441176470588;3,80882352941176;1000;3000;52,553674344565;1460,76231561737;52,553674344565;12,5450706499929;1
"89";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,69852941176471;3,69117647058824;1000;3000;53,2895944100104;2380,20839535302;53,2895944100104;22,3592703818226;1
"90";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,84558823529412;3,91176470588235;1000;3000;52,870664261009;1523,49040365769;52,870664261009;10,7761863461929;1
"91";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,93382352941176;3,86764705882353;1000;3000;52,5476455248226;2150,74750682339;27,0036511724783;52,5476455248226;-1
"92";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,68382352941176;3,94117647058824;1000;3000;54,4678643352445;1424,99977704355;9,75042015877834;54,4678643352445;-1
"93";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,04411764705882;3,76470588235294;1000;3000;53,5006464286477;1416,30762958735;18,6548306626206;53,5006464286477;-1
"94";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,66176470588235;3,63235294117647;1000;3000;53,0752112486544;1437,07044196134;53,0752112486544;24,1250960221156;1
"95";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,86029411764706;3,58088235294118;1000;3000;53,3659934610346;1719,10832857487;13,258631915785;53,3659934610346;-1
"96";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,86029411764706;3,72794117647059;1000;3000;53,8884203773293;2357,43811405916;53,8884203773293;15,4973235072058;1
"97";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,67647058823529;3,38970588235294;1000;3000;52,974587740123;1769,12085789707;13,7879063981142;52,974587740123;-1
"98";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,11764705882353;3,66176470588235;1000;3000;53,1607739318144;1425,75344428686;53,1607739318144;14,1982191246461;1
"99";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,75735294117647;3,80882352941176;1000;3000;52,7715216567565;2548,04069807353;27,2956146500465;52,7715216567565;-1
"100";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,69852941176471;3,63235294117647;1000;3000;52,8144343718332;1765,10807732162;52,8144343718332;21,5427298095635;1
"101";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,83088235294118;3,71323529411765;1000;3000;53,35027371466;1525,04844652638;53,35027371466;11,5978855901435;1
"102";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,68382352941176;3,68382352941176;1000;3000;53,2803624585747;1749,09349792175;5,88159845321928;53,2803624585747;-1
"103";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,73529411764706;3,72794117647059;1000;3000;53,0988488748849;1795,62130131197;9,23458241302345;53,0988488748849;-1
"104";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;4,35294117647059;3,60294117647059;1000;3000;55,0339102060068;1952,56701796902;29,2249040404312;55,0339102060068;-1
"105";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,79411764705882;3,42647058823529;1000;3000;52,9573838023463;2849,02622951445;17,6524612674488;52,9573838023463;-1
"106";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,91176470588235;3,70588235294118;1000;3000;53,6777730088023;1776,21952647483;53,6777730088023;3,95173789021857;1
"107";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,77941176470588;3,61029411764706;1000;3000;52,6259984033033;1820,60325929783;52,6259984033033;19,6057641110346;1
"108";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,69117647058824;3,61029411764706;1000;3000;52,7047219829851;1585,9376336902;17,3370795996662;52,7047219829851;-1
"109";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,86029411764706;3,68382352941176;1000;3000;53,1661084300892;1491,86615987571;53,1661084300892;16,5932440323208;1
"110";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,60294117647059;3,92647058823529;1000;3000;52,5270711844567;1251,58424194876;16,8355997386079;52,5270711844567;-1
"111";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,46323529411765;3,92647058823529;1000;3000;52,5389891372943;1961,27273905401;15,6934642877632;52,5389891372943;-1
"112";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,30147058823529;3,72058823529412;1000;3000;53,1323553628456;1587,07411853681;8,44487767356486;53,1323553628456;-1
"113";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,94852941176471;3,75;1000;3000;53,3304842411155;2314,38602388375;14,1067732508757;53,3304842411155;-1
"114";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,80147058823529;3,86029411764706;1000;3000;53,0775493292878;1816,44994674578;53,0775493292878;23,1994586472384;1
"115";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,94117647058824;3,86029411764706;1000;3000;52,9381787070484;1726,87152726441;52,9381787070484;11,4180385446575;1
"116";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,79411764705882;3,88235294117647;1000;3000;52,5178133426458;1534,2957952109;31,2948613754122;52,5178133426458;-1
"117";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,82352941176471;3,91176470588235;1000;3000;52,7669675483423;1444,32503129875;21,1785788119197;52,7669675483423;-1
"118";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,75735294117647;3,78676470588235;1000;3000;54,1231775208485;1777,81891410137;54,1231775208485;15,799933810434;1
"119";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,83823529411765;3,78676470588235;1000;3000;52,8098473491339;2213,4274138072;52,8098473491339;20,9840453042916;1
"120";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,86029411764706;3,78676470588235;1000;3000;53,0696537853162;1742,74629975919;53,0696537853162;27,5686513170474;1
"121";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,54411764705882;3,36764705882353;1000;3000;53,7528868769218;1440,72164155727;53,7528868769218;7,72917327642013;1
"122";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,80882352941176;3,50735294117647;1000;3000;52,5998411669169;2510,7545513537;30,1527751912262;52,5998411669169;-1
"123";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,66176470588235;3,57352941176471;1000;3000;53,1930872599025;1297,78714226608;15,6450256646772;53,1930872599025;-1
"124";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,91176470588235;3,54411764705882;1000;3000;53,2868882845312;2543,54729790404;32,7642353641374;53,2868882845312;-1
"125";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,73529411764706;3,86764705882353;1000;3000;52,865331140229;1619,29773267399;52,865331140229;23,9980779518145;1
"126";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;45000;52,5;30;50;50;7,5;7,5;3,97058823529412;3,94117647058824;1000;3000;53,4616568374264;1871,05495696956;53,4616568374264;10,5516427968605;1
