"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"to_A";"to_B";"fixed_for";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_10";"time_10";"poolA_10";"poolB_10";"dec_10";"bound_15";"time_15";"poolA_15";"poolB_15";"dec_15";"bound_20";"time_20";"poolA_20";"poolB_20";"dec_20";"bound_25";"time_25";"poolA_25";"poolB_25";"dec_25";"bound_30";"time_30";"poolA_30";"poolB_30";"dec_30";"bound_35";"time_35";"poolA_35";"poolB_35";"dec_35";"bound_40";"time_40";"poolA_40";"poolB_40";"dec_40";"bound_45";"time_45";"poolA_45";"poolB_45";"dec_45";"bound_50";"time_50";"poolA_50";"poolB_50";"dec_50";"bound_55";"time_55";"poolA_55";"poolB_55";"dec_55";"bound_60";"time_60";"poolA_60";"poolB_60";"dec_60";"bound_65";"time_65";"poolA_65";"poolB_65";"dec_65"
"1";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,16666666666667;3,4047619047619;1000;3500;13,5089813890112;1068,94279874038;8,7808379028573;13,5089813890112;-1;16,3586957920631;1079,27566139287;10,015528035957;16,3586957920631;-1;20,8036722069545;1088,68873183919;10,7373792035894;20,8036722069545;-1;25,0063449752224;1169,92925366053;21,7160364258511;25,0063449752224;-1;30,863580423949;1279,19769423402;30,863580423949;25,0157441330955;1;37,821372672372;1317,5155915667;37,821372672372;19,5860679910498;1;40,6986791239855;1346,737108925;40,6986791239855;16,2794716495942;1;45,0774396526835;1377,17563180494;45,0774396526835;12,3233288259135;1;50,7500000000002;1491,51971086409;50,7500000000002;10,5;1;55,7624291434935;1549,53339391008;55,7624291434935;11,7032258696221;1;60,9105410157602;1715,24771571879;60,9105410157602;5,04783489080886;1;65,3407075287977;1835,46701458087;65,3407075287977;6,06990179229268;1
"2";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,48214285714286;3,31547619047619;1000;3500;15,4695163519938;1030,02577714964;7,57018885310333;15,4695163519938;-1;15,4695163519938;1030,02577714964;7,57018885310333;15,4695163519938;-1;20,3608697457867;1069,39477069718;13,0176052473063;20,3608697457867;-1;25,6066194252332;1130,73150996561;18,7365507989512;25,6066194252332;-1;31,1932425689683;1169,39477069718;19,7892614147218;31,1932425689683;-1;36,517249991921;1490,51745403218;36,517249991921;26,5266815979049;1;41,1184898605094;1519,60292170523;41,1184898605094;22,0884449663893;1;46,0245823636971;1547,33465764893;46,0245823636971;16,9936919496728;1;50,4355723275655;1586,54015563062;50,4355723275655;14,6964581616747;1;55,0749416307948;1642,482141632;55,0749416307948;9,94902171395003;1;61,7687082015146;1765,8331624894;61,7687082015146;10,4104564384575;1;66,1595598698135;1875,17335896607;66,1595598698135;9,66375593604017;1
"3";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;3,86309523809524;3,54166666666667;1000;3500;23,8984017947206;1030,00340959939;23,8984017947206;8,07833300103233;1;23,8984017947206;1030,00340959939;23,8984017947206;8,07833300103233;1;23,8984017947206;1030,00340959939;23,8984017947206;8,07833300103233;1;28,1227608030712;1040,61890933359;28,1227608030712;8,9331122550932;1;31,3514355793775;1068,3035781273;31,3514355793775;13,8943862226787;1;37,0118685246796;1115,61943558423;37,0118685246796;20,9501142592526;1;40,6777327032551;1154,01242768499;40,6777327032551;23,7861318349542;1;45,9735270809127;1212,38561598834;45,9735270809127;18,8524535511656;1;50,3069204745706;1347,61968693634;50,3069204745706;19,9849410104458;1;55,2437224425599;2426,42727541733;29,0029542823439;55,2437224425599;-1;60,0794535879829;2629,3011476939;14,075757697756;60,0794535879829;-1;65,7622823764828;3032,23339616482;8,85916757403395;65,7622823764828;-1
"4";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,20833333333333;3,375;1000;3500;13,8207437673951;1030,01887531821;13,8207437673951;10,0200392313615;1;15,1969944067805;1038,89604057456;15,1969944067805;10,7069733320499;1;22,5162449284345;1089,77455905511;22,5162449284345;17,2950866841599;1;25,4722875820731;1098,97296734078;25,4722875820731;18,3400470590926;1;32,1632284673523;1177,45432398173;32,1632284673523;23,3019308283879;1;36,4614359474817;1264,11424824361;36,4614359474817;32,1128243207178;1;41,1892914968541;1427,29557084738;41,1892914968541;25,8709599484373;1;46,1005746791935;1476,38090546488;46,1005746791935;23,2161167449176;1;50,9686414196065;1571,11705818003;50,9686414196065;19,4340862966845;1;56,1001745206379;1636,3135006033;56,1001745206379;14,6667122929772;1;60,4737258426352;1676,85011492415;60,4737258426352;7,7271983021145;1;66,5066743395643;2127,53547816657;66,5066743395643;4,43377828930429;1
"5";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,2797619047619;3,625;1000;3500;20,1404846566497;1030,00795940209;20,1404846566497;7,99225581613083;1;20,1404846566497;1030,00795940209;20,1404846566497;7,99225581613083;1;20,1404846566497;1030,00795940209;20,1404846566497;7,99225581613083;1;25,2135539025027;1050,04857242077;25,2135539025027;9,95271864572476;1;33,2749895601092;1120,76394654848;33,2749895601092;15,8138564246063;1;35,3500000000002;1588,76877534771;35,3500000000002;34,3000000000002;1;40,716443495626;1661,8987302495;40,716443495626;37,1448256451325;1;46,0241773302107;1834,73614486705;46,0241773302107;30,9067468202875;1;51,2075841952265;1961,38763595379;51,2075841952265;30,0417827278662;1;55,5734190884425;2597,25243708608;55,5734190884425;34,5063713294251;1;61,4029881924167;3546,98958971691;7,84593738014213;61,4029881924167;-1;65,0024724082391;3601,75475493495;4,13310518202676;65,0024724082391;-1
"6";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,18452380952381;3,51190476190476;1000;3500;17,9924407205475;1030,07393374922;17,9924407205475;8,82648035347615;1;17,9924407205475;1030,07393374922;17,9924407205475;8,82648035347615;1;21,2351941948336;1051,47700296584;21,2351941948336;9,84820600340107;1;25,7448080661385;1081,23272997344;25,7448080661385;12,5423423911957;1;31,3698531000983;1149,70258701845;31,3698531000983;11,2522299163396;1;36,3589333197391;1179,23242638471;36,3589333197391;13,8029283899009;1;40,2700109314234;1219,54201342499;40,2700109314234;15,6420703617926;1;45,3844686012374;1307,42136846194;45,3844686012374;17,8176061915969;1;50,2271826330524;1386,39231683649;50,2271826330524;24,2476054090598;1;55,1101781217679;1742,37679720716;55,1101781217679;23,2042855249549;1;60,7087152822628;1970,96710231083;60,7087152822628;10,8529546873319;1;65,2561680091411;3152,76110170568;65,2561680091411;6,66595264609506;1
"7";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,23809523809524;3,23809523809524;1000;3500;10,9052666946471;1041,28237023686;10,9052666946471;7,47789716204373;1;15,8158941463925;1115,79124775433;15,8158941463925;13,9909832833473;1;20,865049186693;1136,10797693743;20,865049186693;13,7024203614103;1;25,5162160001211;1145,57198237037;25,5162160001211;14,249315428639;1;31,6401058662125;1196,03891719208;31,6401058662125;13,373652994997;1;36,49220377567;1215,71719005067;36,49220377567;17,9082111121343;1;41,3371285496347;1285,83278126808;41,3371285496347;19,4527663762987;1;45,9258752979956;1313,92301335383;45,9258752979956;20,4900059021826;1;50,1104252172752;1342,94219685784;50,1104252172752;18,6221174793928;1;56,008704292422;1586,46303446185;56,008704292422;7,66785832574825;1;61,1184909528404;1701,98375022665;61,1184909528404;9,61414464426703;1;65,993637622186;2314,75278830913;65,993637622186;4,81203607661773;1
"8";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;3,8452380952381;3,27380952380952;1000;3500;14,7662904028336;1030,07379773322;14,7662904028336;12,7974516824558;1;15,290925476923;1039,93179904127;15,290925476923;13,6642312772503;1;20,410248962661;1078,86504338292;18,650744741742;20,410248962661;-1;25,2812684440104;1128,41180738862;25,2812684440104;18,7988919199052;1;30,4549614775484;1197,5498203594;30,4549614775484;17,4028351300277;1;36,0274907006732;1499,78549881604;25,2885271264341;36,0274907006732;-1;40,2560845644465;1567,75374343165;23,2513591880855;40,2560845644465;-1;45,0475074790317;1824,21347538441;32,1269045586893;45,0475074790317;-1;50,0262800278925;1861,94404316292;25,1880570769808;50,0262800278925;-1;55,2365646774991;2169,99634195921;19,9271151051737;55,2365646774991;-1;60,2854831533209;2301,79788771594;20,8944004110942;60,2854831533209;-1;65,2865583070316;2463,39254761285;17,7724519835808;65,2865583070316;-1
"9";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,20833333333333;3,61309523809524;1000;3500;11,0910729237144;1030,00165088567;7,8289926520337;11,0910729237144;-1;15,3577081487637;1080,84923367886;15,3577081487637;13,4379946301682;1;20,0973693401453;1152,42452026611;20,0973693401453;14,7590056091692;1;26,3828809306053;1190,99786551712;26,3828809306053;12,8531984020898;1;32,1220412428534;1211,97204723043;32,1220412428534;11,2427144349987;1;37,0209403081092;1232,09339030178;37,0209403081092;12,2330063626796;1;40,5038191103685;1270,9474034889;40,5038191103685;9,07844221439293;1;45,0663911045743;1338,80000481813;45,0663911045743;9,14881623927449;1;52,0994974652768;1416,49773241264;52,0994974652768;14,372275162835;1;56,4937651450117;1445,80922705596;56,4937651450117;8,40681028943626;1;60,0771312660903;1549,75967078589;60,0771312660903;6,59806643962841;1;65,5951876137475;2198,37405849362;65,5951876137475;11,4238809889111;1
"10";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,03571428571429;3,54166666666667;1000;3500;13,8305502078575;1030,08968054071;7,22960579047095;13,8305502078575;-1;15,0803576270591;1040,39220940742;8,66318416873611;15,0803576270591;-1;20,165135608498;1118,89383035613;17,1403652672233;20,165135608498;-1;26,0529918404567;1148,6408363848;16,7006357951645;26,0529918404567;-1;31,1591080677086;1167,97624730658;14,1947047864006;31,1591080677086;-1;35,0033764880708;1375,23043395432;24,9062486549735;35,0033764880708;-1;40,1282457459851;1413,57424456741;17,8722439036741;40,1282457459851;-1;45,3574324921617;1463,30387256986;15,4551251454773;45,3574324921617;-1;51,3185355931449;1654,72934833503;25,8314776475561;51,3185355931449;-1;56,0983943745847;1702,03174206576;17,1511014648412;56,0983943745847;-1;0;0;0;0;0;0;0;0;0;0
